countyFIPS,Population,Cases_begin,Cases_end,Deaths_begin,Deaths_end,Booster_begin,Booster_end,Booster_pct_begin,Booster_pct_end,Booster18_begin,Booster18_end,Booster18_pct_begin,Booster18_pct_end,Booster65_begin,Booster65_end,Booster65_pct_begin,Booster65_pct_end,Complete_begin,Complete_end,Complete_pct_begin,Complete_pct_end,Complete18_begin,Complete18_end,Complete18_pct_begin,Complete18_pct_end,Complete65_begin,Complete65_end,Complete65_pct_begin,Complete65_pct_end,Cases_diff,Cases_diff_pct,Deaths_diff,Deaths_diff_pct
51029,17148,2327,2735,33,40,,,,,,,,,,,,,1609,6506,9.4,37.9,1522,6203,10.8,43.9,609,2129,17.6,61.5,408,2.3792862141357594,7,0.040821087007231166
51031,54885,5632,7598,115,147,,,,,,,,,,,,,8359,21272,15.2,38.8,8098,20558,18.3,46.5,3091,7456,27.8,66.9,1966,3.582035164434727,32,0.05830372597248793
51033,30725,3187,4280,43,55,,,,,,,,,,,,,2912,11724,9.5,38.2,2806,11169,11.8,47.1,1057,3572,20.3,68.6,1093,3.5573637103336044,12,0.03905614320585842
51035,29791,3087,4323,81,105,,,,,,,,,,,,,2503,9461,8.4,31.8,2424,9138,9.9,37.3,1079,3978,14.3,52.5,1236,4.148904031418885,24,0.08056124332852203
51036,6963,586,742,16,21,,,,,,,,,,,,,247,3254,3.5,46.7,232,3165,3.9,53.3,91,1291,5.1,72.7,156,2.2404136148211977,5,0.07180812868016659
51037,11880,1014,1373,22,28,,,,,,,,,,,,,1171,4424,9.9,37.2,1139,4273,12.1,45.5,514,1721,19.1,64.0,359,3.021885521885522,6,0.050505050505050504
51041,352802,32825,41511,468,572,,,,,,,,,,,,,99761,184398,28.3,52.3,92334,169099,34.2,62.7,25126,44198,46.2,81.3,8686,2.4620041836497526,104,0.02947829093939377
51043,14619,1088,1520,21,30,,,,,,,,,,,,,6640,8510,45.4,58.2,6237,7978,53.0,67.8,2122,2561,66.4,80.2,432,2.9550584855325264,9,0.0615637184485943
51045,5131,404,650,6,10,,,,,,,,,,,,,94,1639,1.8,31.9,89,1592,2.1,37.6,51,648,4.1,52.3,246,4.794387059052816,4,0.07795751315533035
51047,52605,5261,6936,70,92,,,,,,,,,,,,,6115,23038,11.6,43.8,5752,21525,14.5,54.4,1574,6110,18.6,72.4,1675,3.1841079745271363,22,0.04182111966543104
51049,9932,587,745,10,19,,,,,,,,,,,,,594,3451,6.0,34.7,570,3298,7.1,41.0,235,1249,10.3,54.5,158,1.5908175594039469,9,0.09061619009262989
51051,14318,1152,1956,19,30,,,,,,,,,,,,,4100,6198,28.6,43.3,3949,5889,34.3,51.1,1634,2320,49.7,70.5,804,5.615309400754295,11,0.07682637239837967
51053,28544,2534,3473,46,59,,,,,,,,,,,,,6668,12754,23.4,44.7,6475,12264,28.3,53.6,1784,3526,34.8,68.9,939,3.289658071748879,13,0.04554372197309417
51057,10953,891,1323,11,20,,,,,,,,,,,,,1454,4914,13.3,44.9,1392,4713,15.6,52.7,549,1828,21.1,70.3,432,3.944124897288414,9,0.08216926869350863
51059,1147532,83150,94982,1138,1177,,,,,,,,,,,,,607423,812247,52.9,70.8,551734,734135,62.6,83.4,101922,135218,63.5,84.3,11832,1.031082357616171,39,0.0033985980347389006
51061,71222,5680,7515,72,88,,,,,,,,,,,,,24152,39248,33.9,55.1,22300,36167,40.7,66.0,5603,9271,46.4,76.8,1835,2.5764510965712843,16,0.022464968689449888
51063,15749,1057,1554,22,32,,,,,,,,,,,,,738,5787,4.7,36.7,709,5568,5.6,43.8,268,2242,7.2,60.6,497,3.155755921010858,10,0.06349609499015811
51065,27270,2128,2948,22,28,,,,,,,,,,,,,11065,15811,40.6,58.0,10309,14731,47.2,67.4,3504,4733,62.6,84.5,820,3.006967363403007,6,0.022002200220022004
51067,56042,4788,6470,84,112,,,,,,,,,,,,,13040,23056,23.3,41.1,12481,22065,27.4,48.5,5144,9120,38.0,67.3,1682,3.0013204382427463,28,0.04996252810392206
51069,89313,9213,12455,105,164,,,,,,,,,,,,,15747,40225,17.6,45.0,14982,37870,21.7,54.9,4817,11547,30.2,72.4,3242,3.6299306931801643,59,0.06605981212141569
51071,16720,1522,2408,24,33,,,,,,,,,,,,,2773,7086,16.6,42.4,2668,6819,20.0,51.2,985,2478,26.4,66.3,886,5.2990430622009566,9,0.05382775119617225
51073,37348,2953,4019,53,80,,,,,,,,,,,,,17646,20842,47.2,55.8,16834,19735,56.3,66.0,5896,6390,80.4,87.2,1066,2.8542358359216022,27,0.0722930277391025
51075,23753,1679,2184,25,31,,,,,,,,,,,,,9057,14814,38.1,62.4,8526,13942,43.3,70.9,2936,4621,54.0,85.0,505,2.126047236138593,6,0.02525996716204269
51077,15550,1682,2287,40,52,,,,,,,,,,,,,3072,6031,19.8,38.8,2998,5872,23.1,45.2,1148,2293,29.2,58.2,605,3.8906752411575565,12,0.07717041800643087
51079,19819,1555,2343,23,45,,,,,,,,,,,,,543,8900,2.7,44.9,523,8282,3.5,54.8,148,2430,4.2,68.7,788,3.9759826429184115,22,0.11100459155355971
51081,11336,1686,1963,26,26,,,,,,,,,,,,,586,3902,5.2,34.4,563,3802,5.9,40.1,186,1082,10.7,62.4,277,2.443542695836274,0,0.0
51083,33911,3186,4120,89,114,,,,,,,,,,,,,5626,13917,16.6,41.0,5430,13258,20.1,49.0,2353,5191,28.0,61.8,934,2.7542685264368494,25,0.07372239096458376
51085,107766,9700,12493,174,201,,,,,,,,,,,,,31217,60021,29.0,55.7,28633,55384,33.9,65.6,7728,15781,39.1,79.7,2793,2.5917265185680085,27,0.025054284282612325
51087,330818,29581,35911,651,734,,,,,,,,,,,,,68769,173406,20.8,52.4,63464,160148,24.7,62.4,16354,40448,31.0,76.7,6330,1.9134388092546355,83,0.025089324039199803
51089,50557,5265,7046,130,174,,,,,,,,,,,,,7326,19059,14.5,37.7,7078,18312,17.3,44.8,2879,7329,23.2,59.1,1781,3.522756492671638,44,0.08703048044781138
51091,2190,126,194,1,4,,,,,,,,,,,,,1112,1227,50.8,56.0,1089,1200,57.4,63.2,553,585,71.1,75.2,68,3.105022831050228,3,0.136986301369863
51093,37109,3645,4624,73,92,,,,,,,,,,,,,5674,17141,15.3,46.2,5261,16113,17.9,54.8,1661,5470,22.6,74.3,979,2.6381740278638603,19,0.05120051739470209
51095,76523,5595,7421,78,97,,,,,,,,,,,,,5919,39595,7.7,51.7,5545,38038,9.0,61.9,1765,15793,8.9,80.0,1826,2.386210681755812,19,0.02482913633809443
51097,7025,482,671,7,9,,,,,,,,,,,,,1859,3318,26.5,47.2,1789,3191,30.9,55.1,721,1211,43.5,73.0,189,2.6903914590747333,2,0.028469750889679714
51099,26836,1967,2855,20,24,,,,,,,,,,,,,3608,11741,13.4,43.8,3516,11097,17.4,54.8,480,2455,13.3,68.1,888,3.3089879266656728,4,0.014905351021016545
51101,17148,1488,2114,16,25,,,,,,,,,,,,,5279,8337,30.8,48.6,4996,7847,37.7,59.3,1591,2413,56.8,86.1,626,3.6505714952181014,9,0.052484254723582924
51103,10603,878,1085,19,23,,,,,,,,,,,,,3498,6139,33.0,57.9,3414,5984,38.1,66.8,1856,3110,47.7,80.0,207,1.9522776572668112,4,0.0377251721210978
51105,23423,2749,3914,48,62,,,,,,,,,,,,,8923,11046,38.1,47.2,8689,10631,45.5,55.7,3103,3638,59.5,69.8,1165,4.9737437561371305,14,0.0597703112325492
51107,413538,30441,35934,285,303,,,,,,,,,,,,,191478,268222,46.3,64.9,167783,234406,56.3,78.6,24580,34770,61.2,86.6,5493,1.3282938931851487,18,0.004352683429334185
51109,37591,2359,3531,36,53,,,,,,,,,,,,,1149,15267,3.1,40.6,1115,14572,3.7,48.5,444,5088,5.8,66.7,1172,3.117767550743529,17,0.045223590753105794
51111,12196,884,1204,18,22,,,,,,,,,,,,,4019,5617,33.0,46.1,3868,5344,39.1,54.0,1529,2040,55.2,73.7,320,2.6238110856018366,4,0.032797638570022956
51113,13261,706,1104,17,23,,,,,,,,,,,,,5430,6808,40.9,51.3,5127,6409,48.4,60.5,1883,2289,62.0,75.4,398,3.001281954603725,6,0.045245456602066206
51115,8834,728,919,14,24,,,,,,,,,,,,,4029,5043,45.6,57.1,3904,4869,52.4,65.3,1929,2262,69.3,81.2,191,2.162100973511433,10,0.11319900384876613
51117,30587,2758,3577,70,89,,,,,,,,,,,,,3326,12534,10.9,41.0,3258,12147,13.1,48.8,1313,5025,16.6,63.5,819,2.6776081341746494,19,0.062117893222610916
51119,10582,678,986,23,33,,,,,,,,,,,,,5170,6262,48.9,59.2,4990,5996,56.1,67.5,2421,2763,71.5,81.6,308,2.9106029106029108,10,0.0945000945000945
51121,98535,10109,12153,83,114,,,,,,,,,,,,,24300,42986,24.7,43.6,22887,40385,27.4,48.4,4521,9301,34.7,71.4,2044,2.074389810727153,31,0.031460902217486174
51125,14930,1041,1452,13,20,,,,,,,,,,,,,3494,8031,23.4,53.8,3372,7721,27.5,62.9,1607,3301,38.2,78.5,411,2.7528466175485597,7,0.04688546550569324
51127,23091,1815,2599,19,26,,,,,,,,,,,,,5102,11286,22.1,48.9,4872,10679,26.4,57.8,1669,3520,40.8,86.1,784,3.3952622233770735,7,0.03031484128015244
51131,11710,912,1180,37,46,,,,,,,,,,,,,5795,7762,49.5,66.3,5525,7345,58.7,78.1,2241,2849,70.8,90.0,268,2.2886421861656703,9,0.07685738684884715
51133,12095,922,1250,21,37,,,,,,,,,,,,,2758,6336,22.8,52.4,2704,6180,26.2,59.8,1507,3319,33.2,73.1,328,2.711864406779661,16,0.1322860686233981
51135,15232,2192,2663,56,70,,,,,,,,,,,,,2408,6398,15.8,42.0,2315,6156,18.9,50.2,957,2171,32.5,73.7,471,3.092174369747899,14,0.09191176470588236
51137,37051,2688,4022,42,62,,,,,,,,,,,,,2148,15272,5.8,41.2,2046,14531,7.0,49.6,734,5346,9.6,70.1,1334,3.600442633127311,20,0.05397964967207363
51139,23902,2410,3608,61,88,,,,,,,,,,,,,2674,8658,11.2,36.2,2577,8346,13.4,43.5,1000,3264,19.1,62.3,1198,5.012132875909965,27,0.11296125847209439
51141,17608,1649,2283,47,59,,,,,,,,,,,,,4194,6603,23.8,37.5,4099,6409,28.2,44.0,1846,2722,39.1,57.6,634,3.6006360745115855,12,0.06815084052703317
51143,60354,6472,8476,88,130,,,,,,,,,,,,,12040,24015,19.9,39.8,11611,23071,23.6,46.9,4511,8827,32.0,62.6,2004,3.3204095834576,42,0.06958942240779402
51145,29652,2259,2951,17,28,,,,,,,,,,,,,473,11432,1.6,38.6,469,10844,1.9,44.7,239,3826,4.2,67.9,692,2.3337380277890194,11,0.037096991771212735
51147,22802,2415,2999,39,52,,,,,,,,,,,,,547,6954,2.4,30.5,541,6713,2.8,35.0,231,2509,6.0,64.8,584,2.561178843961056,13,0.05701254275940707
51149,38353,4174,5290,33,51,,,,,,,,,,,,,8581,21237,22.4,55.4,8464,20461,28.3,68.4,515,3651,9.3,66.0,1116,2.9098114880191903,18,0.04693244335514823
51153,470335,49236,57104,520,584,,,,,,,,,,,,,245177,306665,52.1,65.2,221130,274748,64.3,79.9,34623,42323,71.4,87.2,7868,1.6728502025152285,64,0.013607322440388234
51155,34027,3191,4413,72,97,,,,,,,,,,,,,6034,14137,17.7,41.5,5763,13510,20.5,48.1,2115,4985,26.5,62.5,1222,3.5912657595438917,25,0.07347106709377847
51157,7370,447,635,2,5,,,,,,,,,,,,,1710,3667,23.2,49.8,1650,3517,26.7,57.0,683,1394,33.3,67.9,188,2.5508819538670284,3,0.0407055630936228
51159,9023,1416,1707,12,16,,,,,,,,,,,,,757,3573,8.4,39.6,746,3474,9.9,46.3,140,1184,7.3,62.2,291,3.225091433004544,4,0.04433115371827552
51161,94186,9576,12664,151,183,,,,,,,,,,,,,1890,45175,2.0,48.0,1796,42471,2.4,56.1,711,15004,3.5,73.1,3088,3.2786189030216804,32,0.033975325419913785
51163,22573,1703,2283,49,66,,,,,,,,,,,,,3127,10091,13.9,44.7,2993,9686,16.0,51.8,1275,3899,21.1,64.5,580,2.569441368006025,17,0.07531121251052142
51165,81948,7572,9790,116,169,,,,,,,,,,,,,10032,33798,12.2,41.2,9478,31932,14.8,49.8,3405,11134,21.3,69.7,2218,2.706594425733392,53,0.06467515985747059
51167,26586,2641,4130,41,68,,,,,,,,,,,,,7356,11713,27.7,44.1,7092,11245,32.8,52.0,2684,4146,44.8,69.3,1489,5.600692093583089,27,0.1015572105619499
51169,21566,2241,3425,63,84,,,,,,,,,,,,,7596,11296,35.2,52.4,7394,10896,41.7,61.5,3049,4451,56.8,82.9,1184,5.4901233422980615,21,0.0973754984698136
51171,43616,4856,6900,137,177,,,,,,,,,,,,,13020,20073,29.9,46.0,12453,19120,36.1,55.5,4974,7187,51.3,74.2,2044,4.686353631694791,40,0.09170946441672781
51173,30104,3395,5175,96,123,,,,,,,,,,,,,8131,13528,27.0,44.9,7781,12874,32.0,52.9,2944,4707,43.3,69.2,1780,5.912835503587563,27,0.08968907786340685
51175,17631,2101,2444,58,68,,,,,,,,,,,,,1354,6286,7.7,35.7,1298,6064,9.0,42.2,471,2127,12.8,57.9,343,1.9454370143497248,10,0.05671828030174125
51177,136215,11879,16170,128,163,,,,,,,,,,,,,15239,57978,11.2,42.6,14274,53916,13.9,52.5,3508,13998,17.5,69.7,4291,3.150167015380098,35,0.025694673861175348
51179,152882,13369,16957,88,111,,,,,,,,,,,,,50449,77129,33.0,50.5,45877,69996,40.5,61.8,8874,13748,54.1,83.7,3588,2.3469080728928193,23,0.015044282518543714
51181,6422,510,633,9,11,,,,,,,,,,,,,2157,3297,33.6,51.3,2066,3138,38.6,58.6,803,1139,52.4,74.3,123,1.9152911865462472,2,0.031142946122703206
51183,11159,1331,1571,23,29,,,,,,,,,,,,,998,3779,8.9,33.9,992,3701,10.5,39.1,213,1263,10.3,61.0,240,2.1507303521820953,6,0.05376825880455238
51185,40595,4310,6098,79,119,,,,,,,,,,,,,10592,15967,26.1,39.3,10181,15251,31.1,46.6,3937,5687,42.1,60.8,1788,4.404483310752556,40,0.09853430225397217
51187,40164,3671,5411,65,94,,,,,,,,,,,,,1838,14320,4.6,35.7,1767,13626,5.6,43.3,613,4367,9.1,64.8,1740,4.332237824917837,29,0.07220396374863061
51191,53740,5834,8110,115,159,,,,,,,,,,,,,19608,28776,36.5,53.5,18863,27508,42.8,62.4,7600,10678,59.8,84.1,2276,4.235206550055825,44,0.08187569780424266
51193,18015,1454,1989,29,38,,,,,,,,,,,,,2507,7889,13.9,43.8,2435,7629,16.7,52.4,1044,3195,22.6,69.2,535,2.969747432694976,9,0.04995836802664446
51195,37383,3871,5888,109,132,,,,,,,,,,,,,8324,16104,22.3,43.1,7992,15398,26.4,50.9,2831,5208,39.5,72.7,2017,5.395500628627986,23,0.06152529224513816
51197,28684,3376,4805,86,111,,,,,,,,,,,,,6053,10460,21.1,36.5,5777,9991,25.1,43.4,2139,3637,33.7,57.3,1429,4.981871426579278,25,0.08715660298424209
51199,68280,4492,5708,60,83,,,,,,,,,,,,,26575,36655,38.9,53.7,24674,33848,47.2,64.8,7339,9745,64.6,85.7,1216,1.7809021675454013,23,0.03368482718219098
51510,159428,12848,14806,142,155,,,,,,,,,,,,,45611,91629,28.6,57.5,42990,85886,32.9,65.7,7153,14629,36.9,75.4,1958,1.2281406026544899,13,0.008154151090147277
51520,16762,1860,2403,40,50,,,,,,,,,,,,,8970,10628,53.5,63.4,8601,10128,64.2,75.6,3429,3842,94.6,99.9,543,3.2394702302827825,10,0.05965875193890944
51530,6478,996,1420,22,28,,,,,,,,,,,,,0,2386,0.0,36.8,0,2302,0.0,44.6,0,815,0.0,64.2,424,6.545230009262118,6,0.09262117937635073
51540,47266,4429,5522,58,62,,,,,,,,,,,,,3074,22842,6.5,48.3,2973,21572,7.5,54.3,397,4101,6.9,70.8,1093,2.3124444632505394,4,0.008462742774933356
51550,244835,24616,29784,315,371,,,,,,,,,,,,,29800,103474,12.2,42.3,27584,96047,14.9,51.7,6116,24059,18.2,71.5,5168,2.110809320562828,56,0.022872546817244266
51570,17370,2080,2687,62,69,,,,,,,,,,,,,131,6258,0.8,36.0,130,5966,1.0,45.0,19,2127,0.6,61.9,607,3.494530800230282,7,0.04029936672423719
51580,5538,648,782,14,18,,,,,,,,,,,,,0,1871,0.0,33.8,0,1800,0.0,41.0,0,654,0.0,59.1,134,2.4196460816179126,4,0.07222824124232576
51590,40044,5117,6482,155,198,,,,,,,,,,,,,170,13418,0.4,33.5,162,13005,0.5,41.4,18,5047,0.2,59.3,1365,3.408750374587953,43,0.10738187993207472
51595,5346,760,842,42,46,,,,,,,,,,,,,61,1747,1.1,32.7,53,1675,1.3,41.1,13,580,1.2,53.8,82,1.5338570894126449,4,0.07482229704451927
51600,24019,599,1101,19,35,,,,,,,,,,,,,1509,13513,6.3,56.3,1468,12571,8.1,69.4,293,2653,8.4,76.0,502,2.090012073774928,16,0.06661393063824472
51610,14617,469,716,8,14,,,,,,,,,,,,,893,7969,6.1,54.5,877,7207,8.0,65.7,139,1496,6.8,72.8,247,1.6898132311691865,6,0.04104809468427174
51620,7967,1285,1676,35,44,,,,,,,,,,,,,0,2926,0.0,36.7,0,2814,0.0,47.7,0,1140,0.0,75.0,391,4.907744445839087,9,0.11296598468683319
51630,29036,2484,3188,25,26,,,,,,,,,,,,,1343,11101,4.6,38.2,1298,10555,5.7,46.1,269,2502,7.8,72.3,704,2.424576387932222,1,0.003444000551040088
51640,6347,1271,1626,53,64,,,,,,,,,,,,,73,2355,1.2,37.1,71,2269,1.5,46.8,12,834,1.0,70.1,355,5.593193634788089,11,0.1733102253032929
51650,134510,12643,15511,190,249,,,,,,,,,,,,,46784,75908,34.8,56.4,44590,71938,41.9,67.6,11633,17646,54.9,83.3,2868,2.132183480782098,59,0.043862909820831165
51660,53016,6942,8489,95,114,,,,,,,,,,,,,2221,19847,4.2,37.4,2205,18808,5.0,42.5,117,3547,2.3,68.5,1547,2.917987022785574,19,0.03583823751320356
51670,22529,3147,3733,82,89,,,,,,,,,,,,,64,6647,0.3,29.5,61,6337,0.4,38.0,10,2114,0.3,59.8,586,2.6010919259620935,7,0.031071063962004528
51678,7446,1318,1629,33,37,,,,,,,,,,,,,0,2900,0.0,38.9,0,2761,0.0,42.7,0,881,0.0,78.4,311,4.1767391888262155,4,0.05372011818426001
51680,82168,8456,12017,155,195,,,,,,,,,,,,,673,24981,0.8,30.4,657,23841,1.0,36.0,100,7715,0.8,64.8,3561,4.333803913932431,40,0.04868075163080518
51683,41085,4536,5279,49,54,,,,,,,,,,,,,1212,19228,2.9,46.8,1160,17866,3.9,59.4,208,3057,4.7,68.9,743,1.808445904831447,5,0.012169891687963978
51685,17478,1248,1285,11,14,,,,,,,,,,,,,245,7308,1.4,41.8,231,6672,1.7,49.3,27,825,1.8,54.1,37,0.2116947019109738,3,0.017164435290078956
51690,12554,1771,2218,80,92,,,,,,,,,,,,,82,4916,0.7,39.2,74,4724,0.8,50.4,15,1762,0.7,77.6,447,3.560618129679783,12,0.09558706388402102
51700,179225,17172,21197,250,306,,,,,,,,,,,,,54016,88834,30.1,49.6,51064,83735,37.1,60.8,11965,19492,50.1,81.6,4025,2.24578044357651,56,0.031245640954107964
51710,242742,20831,25134,284,359,,,,,,,,,,,,,95722,121273,39.4,50.0,91311,114909,46.7,58.7,19302,22696,68.7,80.7,4303,1.7726639806873141,75,0.0308970017549497
51720,3981,374,655,8,17,,,,,,,,,,,,,0,1236,0.0,31.0,0,1185,0.0,38.0,0,408,0.0,54.7,281,7.058528008038182,9,0.22607385079125847
51730,31346,4477,5129,93,105,,,,,,,,,,,,,688,10447,2.2,33.3,680,10166,2.8,41.9,79,3259,1.5,61.1,652,2.080010208639061,12,0.03828239647801952
51735,12271,1026,1373,18,22,,,,,,,,,,,,,0,5344,0.0,43.5,0,5031,0.0,52.8,0,1673,0.0,69.7,347,2.827805394833347,4,0.03259718034390025
51740,94398,10553,13033,210,250,,,,,,,,,,,,,58499,80729,62.0,85.5,57101,77907,78.6,99.9,11388,15085,79.7,99.9,2480,2.6271743045403504,40,0.04237377910548952
51750,18249,2494,3052,29,36,,,,,,,,,,,,,1444,6308,7.9,34.6,1433,6086,9.0,38.1,111,1192,6.4,69.2,558,3.057701791879007,7,0.038358266206367474
51760,230436,20016,25054,286,371,,,,,,,,,,,,,32322,94764,14.0,41.1,31407,91142,16.5,47.8,4846,19498,15.2,61.3,5038,2.186290336579354,85,0.0368865975802392
51770,99143,9810,12851,207,257,,,,,,,,,,,,,7867,39458,7.9,39.8,7502,37508,9.7,48.7,1488,10682,8.9,63.8,3041,3.067286646561028,50,0.050432203988178693
51775,25301,2562,3762,51,69,,,,,,,,,,,,,1122,11804,4.4,46.7,1120,11145,5.5,54.7,60,3473,1.2,72.2,1200,4.742895537725782,18,0.07114343306588672
51790,24932,2790,3540,72,83,,,,,,,,,,,,,465,11548,1.9,46.3,445,10996,2.2,54.7,161,3915,3.0,73.2,750,3.008182255735601,11,0.044120006417455476
51800,92108,9267,11253,202,249,,,,,,,,,,,,,25890,43736,28.1,47.5,24361,40540,34.7,57.8,7454,10837,54.4,79.1,1986,2.156164502540496,47,0.05102705519607417
51810,449974,42649,51469,442,573,,,,,,,,,,,,,164880,241593,36.6,53.7,153688,224411,43.8,63.9,38187,53045,57.5,79.9,8820,1.960113250987835,131,0.029112793183606163
51820,22630,2694,3774,39,50,,,,,,,,,,,,,260,9598,1.1,42.4,245,9123,1.4,52.8,38,3024,0.9,75.0,1080,4.772425983208131,11,0.048608042421564294
51830,14954,898,1213,14,13,,,,,,,,,,,,,466,5828,3.1,39.0,461,5725,3.5,43.0,133,1938,5.1,74.0,315,2.1064598100842584,-1,-0.006687174000267487
51840,28078,3210,3800,49,57,,,,,,,,,,,,,968,11580,3.4,41.2,944,10943,4.3,50.3,266,3133,5.8,68.1,590,2.101289265617209,8,0.028492057838877413
53001,19983,2587,3353,25,34,,,,,,,,,,,,,8481,10653,42.4,53.3,8066,9842,62.9,76.8,1908,2004,84.3,88.5,766,3.8332582695290998,9,0.04503828254015914
53003,22582,2033,3015,33,51,,,,,,,,,,,,,7577,8737,33.6,38.7,7332,8380,40.6,46.4,3668,3818,67.8,70.6,982,4.348596227083518,18,0.07970950314409707
53005,204390,24896,32293,266,388,,,,,,,,,,,,,94614,105790,46.3,51.8,88598,98202,59.0,65.4,25500,26144,81.1,83.1,7397,3.6190615979255347,122,0.05968980869905573
53007,77200,8680,12150,83,119,,,,,,,,,,,,,44237,50127,57.3,64.9,41686,46724,70.3,78.8,13090,13795,86.3,90.9,3470,4.494818652849741,36,0.046632124352331605
53009,77331,2755,5267,20,71,,,,,,,,,,,,,45464,49335,58.8,63.8,43846,47211,68.1,73.3,19574,20073,83.1,85.2,2512,3.248373873349627,51,0.06595026574077666
53011,488241,32462,45118,340,545,,,,,,,,,,,,,264698,287585,54.2,58.9,246436,265820,66.0,71.2,68389,70817,87.7,90.9,12656,2.5921624771373155,205,0.04198746111039425
53013,3985,243,391,6,9,,,,,,,,,,,,,1475,1757,37.0,44.1,1423,1676,43.5,51.3,658,689,58.0,60.8,148,3.7139272271016313,3,0.07528230865746549
53015,110593,9767,14321,126,262,,,,,,,,,,,,,55127,60231,49.8,54.5,52567,56966,61.5,66.7,18339,18664,85.8,87.3,4554,4.117801307496858,136,0.12297342508115341
53017,43429,4698,6613,26,47,,,,,,,,,,,,,21311,24671,49.1,56.8,20178,22998,62.6,71.3,5800,6122,73.6,77.6,1915,4.409495958921458,21,0.04835478597250685
53019,7627,488,870,9,17,,,,,,,,,,,,,3509,3880,46.0,50.9,3364,3676,52.8,57.7,1450,1517,67.3,70.4,382,5.008522354792186,8,0.10489052051920808
53021,95222,16589,20701,143,182,,,,,,,,,,,,,36536,44589,38.4,46.8,34203,40818,52.8,63.1,7199,7503,78.3,81.6,4112,4.318329797735817,39,0.04095692171977064
53023,2225,169,259,7,7,,,,,,,,,,,,,629,820,28.3,36.9,602,766,34.2,43.6,261,288,46.3,51.1,90,4.044943820224719,0,0.0
53025,97733,12105,16944,106,169,,,,,,,,,,,,,42706,50602,43.7,51.8,40339,46902,58.4,67.9,10762,11182,78.4,81.4,4839,4.9512447177514245,63,0.06446133854481086
53027,75061,5873,9426,91,146,,,,,,,,,,,,,36987,40790,49.3,54.3,35500,38620,59.4,64.6,13277,13600,79.3,81.2,3553,4.733483433474108,55,0.07327373736028031
53029,85141,2795,4457,34,50,,,,,,,,,,,,,47258,51769,55.5,60.8,45136,49182,64.7,70.5,17942,18880,83.6,87.9,1662,1.9520560012215031,16,0.018792356209111943
53031,32221,708,1240,4,19,,,,,,,,,,,,,22139,23365,68.7,72.5,21454,22558,75.5,79.3,10966,11198,89.7,91.6,532,1.6510971105800565,15,0.046553489959964
53033,2252782,136242,173128,1749,2068,,,,,,,,,,,,,1563140,1646817,69.4,73.1,1458462,1524470,81.0,84.6,270527,277572,88.9,91.2,36886,1.6373532814093863,319,0.014160269391356999
53035,271473,12009,18173,135,250,,,,,,,,,,,,,147810,163403,54.4,60.2,138647,152090,64.0,70.2,43476,44415,87.2,89.1,6164,2.2705757110283527,115,0.042361487146051355
53037,47935,3940,5274,41,55,,,,,,,,,,,,,22189,24006,46.3,50.1,21317,22903,53.5,57.4,6627,6784,82.5,84.5,1334,2.7829352247835613,14,0.029206216751851467
53039,22425,1274,2260,13,30,,,,,,,,,,,,,9354,10021,41.7,44.7,8945,9558,49.3,52.7,3835,3950,69.7,71.8,986,4.396878483835006,17,0.0758082497212932
53041,80707,7210,10941,90,172,,,,,,,,,,,,,34126,38178,42.3,47.3,32808,36188,51.7,57.0,12288,12559,71.4,73.0,3731,4.622895163988254,82,0.10160209151622536
53043,10939,912,1495,12,25,,,,,,,,,,,,,4625,5440,42.3,49.7,4469,5185,52.2,60.6,2031,2136,71.7,75.4,583,5.329554803912607,13,0.1188408446841576
53045,66768,3916,6441,44,81,,,,,,,,,,,,,32981,37046,49.4,55.5,31569,35141,58.7,65.4,12457,12767,80.1,82.1,2525,3.781751737359214,37,0.05541576803259046
53047,42243,3460,5599,46,96,,,,,,,,,,,,,24211,26713,57.3,63.2,23321,25423,72.0,78.4,7799,8061,83.8,86.6,2139,5.063560826645835,50,0.11836280567194565
53049,22471,1373,1897,18,35,,,,,,,,,,,,,10646,11599,47.4,51.6,10287,11122,54.0,58.4,5214,5395,72.1,74.6,524,2.3318944417248897,17,0.07565306394908994
53051,13724,1024,1656,10,24,,,,,,,,,,,,,4463,5121,32.5,37.3,4315,4919,38.9,44.3,2092,2219,56.6,60.1,632,4.605071407752842,14,0.10201107548819587
53053,904980,71967,98822,710,964,,,,,,,,,,,,,479291,525477,53.0,58.1,449268,487913,64.7,70.3,109292,111260,85.1,86.6,26855,2.9674688943402066,254,0.028066918605936044
53055,17582,256,431,0,0,,,,,,,,,,,,,12628,13198,71.8,75.1,12022,12517,78.3,81.5,5047,5167,81.6,83.6,175,0.9953361392333068,0,0.0
53057,129205,7819,12832,86,134,,,,,,,,,,,,,72917,79551,56.4,61.6,69044,74485,68.1,73.4,24402,25051,87.8,90.2,5013,3.879880809566193,48,0.03715026508262064
53059,12083,510,845,2,7,,,,,,,,,,,,,4167,4330,34.5,35.8,3939,4091,39.9,41.5,1374,1424,51.3,53.2,335,2.7724902755938095,5,0.04138045187453447
53061,822083,51386,72146,653,798,,,,,,,,,,,,,495340,521221,60.3,63.4,461727,482339,72.4,75.6,100240,102255,87.3,89.0,20760,2.5252924583040883,145,0.01763812169817403
53063,522798,56724,77283,765,1076,,,,,,,,,,,,,264799,291309,50.7,55.7,250179,273723,61.3,67.1,74021,76204,85.5,88.0,20559,3.932494003420059,311,0.059487603242552575
