,Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop
49,02/18/2022,51540,7,Charlottesville city,VA,79.5,27536.0,58.3,27520.0,61.6,26789.0,64.1,25372.0,63.9,4566.0,78.9,23740.0,50.2,23736.0,53.1,,,23091.0,55.3,21855.0,55.0,4147.0,71.6,2324.0,9.8,2323.0,10.1,2225.0,10.2,1105.0,13.0,616.0,14.9,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
50,02/17/2022,51540,7,Charlottesville city,VA,79.5,27536.0,58.3,27520.0,61.6,26790.0,64.1,25373.0,63.9,4566.0,78.9,23738.0,50.2,23734.0,53.1,,,23089.0,55.3,21853.0,55.0,4147.0,71.6,2314.0,9.7,2313.0,10.0,2216.0,10.1,1100.0,13.0,613.0,14.8,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
51,02/16/2022,51540,7,Charlottesville city,VA,79.4,27532.0,58.2,27517.0,61.6,26789.0,64.1,25372.0,63.9,4565.0,78.8,23734.0,50.2,23730.0,53.1,,,23087.0,55.3,21851.0,55.0,4145.0,71.6,2311.0,9.7,2310.0,10.0,2213.0,10.1,1099.0,13.0,612.0,14.8,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
52,02/15/2022,51540,7,Charlottesville city,VA,79.4,27530.0,58.2,27515.0,61.5,26788.0,64.1,25371.0,63.9,4565.0,78.8,23731.0,50.2,23727.0,53.1,,,23085.0,55.3,21849.0,55.0,4145.0,71.6,2308.0,9.7,2307.0,10.0,2210.0,10.1,1097.0,12.9,612.0,14.8,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
53,02/14/2022,51540,7,Charlottesville city,VA,79.4,27529.0,58.2,27514.0,61.5,26787.0,64.1,25370.0,63.9,4565.0,78.8,23731.0,50.2,23727.0,53.1,,,23085.0,55.3,21849.0,55.0,4145.0,71.6,2308.0,9.7,2307.0,10.0,2210.0,10.1,1097.0,12.9,612.0,14.8,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
54,02/13/2022,51540,7,Charlottesville city,VA,79.5,27526.0,58.2,27511.0,61.5,26785.0,64.1,25368.0,63.9,4565.0,78.8,23731.0,50.2,23727.0,53.1,,,23085.0,55.3,21849.0,55.0,4145.0,71.6,2307.0,9.7,2306.0,10.0,2210.0,10.1,1097.0,12.9,612.0,14.8,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
55,02/12/2022,51540,6,Charlottesville city,VA,79.5,27514.0,58.2,27499.0,61.5,26774.0,64.1,25357.0,63.8,4565.0,78.8,23716.0,50.2,23712.0,53.0,,,23074.0,55.2,21838.0,55.0,4144.0,71.6,2292.0,9.7,2291.0,9.9,2197.0,10.1,1089.0,12.8,607.0,14.6,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
56,02/11/2022,51540,6,Charlottesville city,VA,79.5,27511.0,58.2,27496.0,61.5,26771.0,64.1,25354.0,63.8,4564.0,78.8,23712.0,50.2,23708.0,53.0,,,23071.0,55.2,21835.0,55.0,4144.0,71.6,2284.0,9.6,2283.0,9.9,2191.0,10.0,1088.0,12.8,607.0,14.6,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
57,02/10/2022,51540,6,Charlottesville city,VA,79.5,27507.0,58.2,27492.0,61.5,26769.0,64.1,25351.0,63.8,4564.0,78.8,23705.0,50.2,23701.0,53.0,,,23066.0,55.2,21832.0,55.0,4144.0,71.6,2280.0,9.6,2279.0,9.9,2188.0,10.0,1088.0,12.8,607.0,14.6,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
58,02/09/2022,51540,6,Charlottesville city,VA,79.7,27498.0,58.2,27483.0,61.5,26761.0,64.1,25343.0,63.8,4564.0,78.8,23699.0,50.1,23695.0,53.0,,,23061.0,55.2,21829.0,55.0,4143.0,71.6,2273.0,9.6,2272.0,9.9,2182.0,10.0,1084.0,12.8,606.0,14.6,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
59,02/08/2022,51540,6,Charlottesville city,VA,79.7,27488.0,58.2,27473.0,61.5,26754.0,64.0,25336.0,63.8,4562.0,78.8,23692.0,50.1,23688.0,53.0,,,23055.0,55.2,21823.0,54.9,4141.0,71.5,2268.0,9.6,2267.0,9.8,2178.0,10.0,1081.0,12.8,605.0,14.6,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
60,02/07/2022,51540,6,Charlottesville city,VA,79.7,27487.0,58.2,27472.0,61.5,26753.0,64.0,25335.0,63.8,4562.0,78.8,23691.0,50.1,23687.0,53.0,,,23054.0,55.2,21822.0,54.9,4141.0,71.5,2266.0,9.6,2265.0,9.8,2176.0,10.0,1080.0,12.8,604.0,14.6,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
61,02/06/2022,51540,6,Charlottesville city,VA,79.7,27485.0,58.1,27470.0,61.4,26751.0,64.0,25333.0,63.8,4562.0,78.8,23691.0,50.1,23687.0,53.0,,,23054.0,55.2,21822.0,54.9,4141.0,71.5,2261.0,9.5,2260.0,9.8,2172.0,10.0,1080.0,12.8,604.0,14.6,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
62,02/05/2022,51540,5,Charlottesville city,VA,79.7,27480.0,58.1,27466.0,61.4,26749.0,64.0,25331.0,63.8,4562.0,78.8,23684.0,50.1,23680.0,53.0,,,23047.0,55.2,21815.0,54.9,4140.0,71.5,2250.0,9.5,2249.0,9.8,2165.0,9.9,1076.0,12.7,601.0,14.5,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
63,02/04/2022,51540,5,Charlottesville city,VA,79.8,27476.0,58.1,27462.0,61.4,26746.0,64.0,25328.0,63.8,4562.0,78.8,23678.0,50.1,23674.0,53.0,,,23042.0,55.2,21811.0,54.9,4139.0,71.5,2243.0,9.5,2242.0,9.7,2159.0,9.9,1075.0,12.7,600.0,14.5,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
64,02/03/2022,51540,5,Charlottesville city,VA,79.8,27466.0,58.1,27453.0,61.4,26738.0,64.0,25321.0,63.7,4561.0,78.8,23670.0,50.1,23666.0,52.9,,,23036.0,55.1,21805.0,54.9,4139.0,71.5,2233.0,9.4,2233.0,9.7,2150.0,9.9,1071.0,12.7,597.0,14.4,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
65,02/02/2022,51540,5,Charlottesville city,VA,79.8,27458.0,58.1,27445.0,61.4,26732.0,64.0,25314.0,63.7,4557.0,78.7,23662.0,50.1,23658.0,52.9,,,23030.0,55.1,21800.0,54.9,4137.0,71.5,2225.0,9.4,2225.0,9.7,2143.0,9.8,1066.0,12.6,593.0,14.3,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
66,02/01/2022,51540,5,Charlottesville city,VA,79.8,27455.0,58.1,27442.0,61.4,26730.0,64.0,25312.0,63.7,4558.0,78.7,23652.0,50.0,23648.0,52.9,,,23022.0,55.1,21792.0,54.9,4135.0,71.4,2220.0,9.4,2220.0,9.6,2138.0,9.8,1063.0,12.6,592.0,14.3,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
67,01/31/2022,51540,5,Charlottesville city,VA,79.8,27453.0,58.1,27440.0,61.4,26728.0,64.0,25310.0,63.7,4558.0,78.7,23652.0,50.0,23648.0,52.9,,,23022.0,55.1,21792.0,54.9,4135.0,71.4,2218.0,9.4,2218.0,9.6,2136.0,9.8,1062.0,12.6,592.0,14.3,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
68,01/30/2022,51540,5,Charlottesville city,VA,79.8,27451.0,58.1,27438.0,61.4,26726.0,64.0,25309.0,63.7,4558.0,78.7,23652.0,50.0,23648.0,52.9,,,23022.0,55.1,21792.0,54.9,4135.0,71.4,2214.0,9.4,2214.0,9.6,2132.0,9.8,1060.0,12.5,591.0,14.3,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
69,01/29/2022,51540,4,Charlottesville city,VA,79.9,27429.0,58.0,27417.0,61.3,26707.0,63.9,25290.0,63.7,4550.0,78.6,23638.0,50.0,23634.0,52.9,,,23014.0,55.1,21784.0,54.8,4131.0,71.3,2192.0,9.3,2192.0,9.5,2116.0,9.7,1053.0,12.5,586.0,14.2,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
70,01/28/2022,51540,4,Charlottesville city,VA,79.9,27428.0,58.0,27416.0,61.3,26706.0,63.9,25289.0,63.7,4549.0,78.6,23638.0,50.0,23634.0,52.9,,,23014.0,55.1,21784.0,54.8,4131.0,71.3,2191.0,9.3,2191.0,9.5,2115.0,9.7,1053.0,12.5,586.0,14.2,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
71,01/27/2022,51540,4,Charlottesville city,VA,79.9,27423.0,58.0,27411.0,61.3,26703.0,63.9,25286.0,63.7,4548.0,78.5,23635.0,50.0,23631.0,52.9,,,23011.0,55.1,21781.0,54.8,4130.0,71.3,2172.0,9.2,2172.0,9.4,2099.0,9.6,1046.0,12.4,583.0,14.1,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
72,01/26/2022,51540,4,Charlottesville city,VA,79.9,27410.0,58.0,27398.0,61.3,26695.0,63.9,25279.0,63.6,4548.0,78.5,23626.0,50.0,23622.0,52.8,,,23004.0,55.1,21775.0,54.8,4129.0,71.3,2158.0,9.1,,,2088.0,9.6,1043.0,12.3,582.0,14.1,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
73,01/25/2022,51540,4,Charlottesville city,VA,79.9,27408.0,58.0,27396.0,61.3,26693.0,63.9,25278.0,63.6,4548.0,78.5,23623.0,50.0,23619.0,52.8,,,23002.0,55.1,21773.0,54.8,4129.0,71.3,2151.0,9.1,,,2081.0,9.6,1041.0,12.3,582.0,14.1,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
74,01/24/2022,51540,4,Charlottesville city,VA,79.9,27407.0,58.0,27395.0,61.3,26692.0,63.9,25277.0,63.6,4548.0,78.5,23622.0,50.0,23618.0,52.8,,,23002.0,55.1,21773.0,54.8,4129.0,71.3,2149.0,9.1,,,2080.0,9.6,1040.0,12.3,581.0,14.1,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
75,01/23/2022,51540,4,Charlottesville city,VA,79.9,27404.0,58.0,27392.0,61.3,26689.0,63.9,25274.0,63.6,4547.0,78.5,23622.0,50.0,23618.0,52.8,,,23002.0,55.1,21773.0,54.8,4129.0,71.3,2146.0,9.1,,,2078.0,9.5,1039.0,12.3,581.0,14.1,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
76,01/22/2022,51540,3,Charlottesville city,VA,79.9,27397.0,58.0,27385.0,61.3,26683.0,63.9,25268.0,63.6,4546.0,78.5,23617.0,50.0,23613.0,52.8,,,22998.0,55.1,21769.0,54.8,4128.0,71.3,2131.0,9.0,,,2064.0,9.5,1034.0,12.2,580.0,14.1,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
77,01/21/2022,51540,3,Charlottesville city,VA,79.9,27388.0,57.9,27376.0,61.2,26676.0,63.9,25261.0,63.6,4544.0,78.5,23612.0,50.0,23608.0,52.8,,,22993.0,55.0,21764.0,54.8,4128.0,71.3,2119.0,9.0,,,2054.0,9.4,1030.0,12.2,579.0,14.0,B,8.0,8.0,,8.0,8.0,8.0,Metro,4.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
78,01/20/2022,51540,3,Charlottesville city,VA,80.0,27376.0,57.9,27364.0,61.2,26666.0,63.8,25253.0,63.6,4543.0,78.5,23606.0,49.9,23602.0,52.8,,,22989.0,55.0,21761.0,54.8,4127.0,71.3,2093.0,8.9,,,2032.0,9.3,1023.0,12.1,577.0,14.0,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
79,01/19/2022,51540,3,Charlottesville city,VA,80.0,27356.0,57.9,27344.0,61.2,26649.0,63.8,25239.0,63.5,4543.0,78.5,23602.0,49.9,23598.0,52.8,,,22985.0,55.0,21758.0,54.8,4126.0,71.3,2075.0,8.8,,,2014.0,9.3,1022.0,12.1,577.0,14.0,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
80,01/18/2022,51540,3,Charlottesville city,VA,80.3,27354.0,57.9,27342.0,61.2,26647.0,63.8,25237.0,63.5,4543.0,78.5,23602.0,49.9,23598.0,52.8,,,22985.0,55.0,21758.0,54.8,4126.0,71.3,2074.0,8.8,,,2013.0,9.3,1021.0,12.1,577.0,14.0,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
81,01/17/2022,51540,3,Charlottesville city,VA,80.3,27348.0,57.9,27336.0,61.1,26641.0,63.8,25231.0,63.5,4543.0,78.5,23598.0,49.9,23594.0,52.8,,,22981.0,55.0,21754.0,54.8,4126.0,71.3,2071.0,8.8,,,2011.0,9.2,1021.0,12.1,577.0,14.0,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
82,01/16/2022,51540,2,Charlottesville city,VA,80.3,27341.0,57.8,27329.0,61.1,26634.0,63.8,25226.0,63.5,4541.0,78.4,23598.0,49.9,23594.0,52.8,,,22981.0,55.0,21754.0,54.8,4126.0,71.3,2061.0,8.7,,,2002.0,9.2,1016.0,12.0,577.0,14.0,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
83,01/15/2022,51540,2,Charlottesville city,VA,80.3,27330.0,57.8,27318.0,61.1,26624.0,63.7,25216.0,63.5,4540.0,78.4,23595.0,49.9,23591.0,52.8,,,22978.0,55.0,21751.0,54.8,4126.0,71.3,2044.0,8.7,,,1988.0,9.1,1013.0,12.0,577.0,14.0,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
84,01/14/2022,51540,2,Charlottesville city,VA,80.3,27308.0,57.8,27296.0,61.1,26604.0,63.7,25197.0,63.4,4540.0,78.4,23587.0,49.9,23583.0,52.8,,,22972.0,55.0,21746.0,54.7,4126.0,71.3,2022.0,8.6,,,1967.0,9.0,1007.0,11.9,574.0,13.9,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
85,01/13/2022,51540,2,Charlottesville city,VA,80.4,27286.0,57.7,27274.0,61.0,26585.0,63.6,25179.0,63.4,4540.0,78.4,23577.0,49.9,23573.0,52.7,,,22965.0,55.0,21739.0,54.7,4126.0,71.3,1995.0,8.5,,,1943.0,8.9,1003.0,11.9,572.0,13.9,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
86,01/12/2022,51540,2,Charlottesville city,VA,80.4,27274.0,57.7,27262.0,61.0,26574.0,63.6,25168.0,63.4,4540.0,78.4,23569.0,49.9,23565.0,52.7,,,22957.0,55.0,21732.0,54.7,4126.0,71.3,1970.0,8.4,,,1919.0,8.8,991.0,11.7,567.0,13.7,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
87,01/11/2022,51540,2,Charlottesville city,VA,80.4,27255.0,57.7,27243.0,60.9,26558.0,63.6,25154.0,63.3,4539.0,78.4,23565.0,49.9,23561.0,52.7,,,22954.0,54.9,21731.0,54.7,4126.0,71.3,1953.0,8.3,,,1903.0,8.8,986.0,11.7,567.0,13.7,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
88,01/10/2022,51540,2,Charlottesville city,VA,80.4,27247.0,57.6,27235.0,60.9,26550.0,63.6,25147.0,63.3,4539.0,78.4,23559.0,49.8,23555.0,52.7,,,22950.0,54.9,21729.0,54.7,4126.0,71.3,1923.0,8.2,,,1890.0,8.7,983.0,11.6,566.0,13.7,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,
89,01/09/2022,51540,1,Charlottesville city,VA,80.5,27241.0,57.6,27229.0,60.9,26545.0,63.5,25142.0,63.3,4539.0,78.4,23557.0,49.8,23553.0,52.7,,,22948.0,54.9,21727.0,54.7,4126.0,71.3,1918.0,8.1,,,1886.0,8.7,982.0,11.6,566.0,13.7,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,
90,01/08/2022,51540,1,Charlottesville city,VA,80.5,27221.0,57.6,27209.0,60.9,26526.0,63.5,25124.0,63.3,4539.0,78.4,23555.0,49.8,23551.0,52.7,,,22946.0,54.9,21725.0,54.7,4126.0,71.3,1884.0,8.0,,,1857.0,8.5,976.0,11.6,565.0,13.7,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,
91,01/07/2022,51540,1,Charlottesville city,VA,80.5,27205.0,57.6,27194.0,60.8,26518.0,63.5,25118.0,63.2,4539.0,78.4,23550.0,49.8,23546.0,52.7,,,22943.0,54.9,21725.0,54.7,4126.0,71.3,1864.0,7.9,,,1837.0,8.5,970.0,11.5,561.0,13.6,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,
92,01/06/2022,51540,1,Charlottesville city,VA,80.5,27197.0,57.5,27186.0,60.8,26512.0,63.5,25112.0,63.2,4539.0,78.4,23538.0,49.8,23534.0,52.6,,,22940.0,54.9,21722.0,54.7,4126.0,71.3,1859.0,7.9,,,1832.0,8.4,966.0,11.4,559.0,13.5,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,
93,01/05/2022,51540,1,Charlottesville city,VA,80.5,27191.0,57.5,27180.0,60.8,26507.0,63.5,25107.0,63.2,4539.0,78.4,23537.0,49.8,23533.0,52.6,,,22939.0,54.9,21721.0,54.7,4126.0,71.3,1857.0,7.9,,,1830.0,8.4,965.0,11.4,559.0,13.5,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
94,01/04/2022,51540,1,Charlottesville city,VA,80.6,27183.0,57.5,27172.0,60.8,26499.0,63.4,25100.0,63.2,4539.0,78.4,23534.0,49.8,23530.0,52.6,,,22936.0,54.9,21719.0,54.7,4126.0,71.3,1848.0,7.9,,,1822.0,8.4,965.0,11.4,559.0,13.5,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
95,01/03/2022,51540,1,Charlottesville city,VA,80.6,27177.0,57.5,27166.0,60.8,26493.0,63.4,25094.0,63.2,4539.0,78.4,23534.0,49.8,23530.0,52.6,,,22936.0,54.9,21719.0,54.7,4126.0,71.3,1847.0,7.8,,,1821.0,8.4,964.0,11.4,558.0,13.5,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
96,01/02/2022,51540,0,Charlottesville city,VA,80.6,27171.0,57.5,27160.0,60.8,26487.0,63.4,25089.0,63.2,4538.0,78.4,23534.0,49.8,23530.0,52.6,,,22936.0,54.9,21719.0,54.7,4126.0,71.3,1822.0,7.7,,,1797.0,8.3,955.0,11.3,555.0,13.5,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
97,01/01/2022,51540,0,Charlottesville city,VA,80.6,27171.0,57.5,27160.0,60.8,26487.0,63.4,25089.0,63.2,4538.0,78.4,23534.0,49.8,23530.0,52.6,,,22936.0,54.9,21719.0,54.7,4126.0,71.3,1822.0,7.7,,,1797.0,8.3,955.0,11.3,555.0,13.5,B,7.0,8.0,,8.0,8.0,8.0,Metro,3.0,4.0,,4.0,4.0,4.0,,,,,,,,,47266.0,44704.0,,41773.0,39720.0,5790.0
98,04/08/2022,51003,14,Albemarle County,VA,79.2,81128.0,74.2,81036.0,78.2,78000.0,82.0,72114.0,82.2,19175.0,90.6,70679.0,64.6,70631.0,68.2,7999.0,50.5,67895.0,71.4,62632.0,71.4,17107.0,80.9,19848.0,28.1,19833.0,29.2,18620.0,29.7,10855.0,33.7,6128.0,35.8,A,2.0,3.0,4.0,3.0,3.0,4.0,Metro,2.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109330.0,103609.0,15832.0,95093.0,87777.0,21155.0
99,04/07/2022,51003,14,Albemarle County,VA,79.2,81089.0,74.2,80999.0,78.2,77964.0,82.0,72078.0,82.1,19146.0,90.5,70652.0,64.6,70604.0,68.1,7998.0,50.5,67869.0,71.4,62606.0,71.3,17088.0,80.8,19828.0,28.1,19813.0,29.2,18604.0,29.7,10845.0,33.7,6121.0,35.8,A,2.0,3.0,4.0,3.0,3.0,4.0,Metro,2.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109330.0,103609.0,15832.0,95093.0,87777.0,21155.0
100,04/06/2022,51003,14,Albemarle County,VA,79.2,81095.0,74.2,81006.0,78.2,77973.0,82.0,72087.0,82.1,19149.0,90.5,70624.0,64.6,70577.0,68.1,7994.0,50.5,67845.0,71.3,62583.0,71.3,17082.0,80.7,19777.0,28.0,19762.0,29.1,18556.0,29.7,10814.0,33.6,6098.0,35.7,A,2.0,3.0,4.0,3.0,3.0,4.0,Metro,2.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109330.0,103609.0,15832.0,95093.0,87777.0,21155.0
