outcome,month,MMWR week,Age group,Vaccine product,Vaccinated with outcome,Fully vaccinated population,Unvaccinated with outcome,Unvaccinated population,Crude vax IR,Crude unvax IR,Crude IRR,Age adjusted vax IR,Age adjusted unvax IR,Age adjusted IRR,Continuity correction
case,JUN 2022,202222,all_ages_adj,all_types,294824,152781700.6,160238,55985966.35,192.9707543,286.2110104,1.483183353,192.3221446,359.8714948,1.871191149,1
case,JUN 2022,202223,5-11,all_types,7872,5719610,12436,13874739,137.6317616,89.63051485,0.651234234,,,,0
case,JUN 2022,202223,12-17,all_types,11596,10486689,8160,6621672,110.5782769,123.2317155,1.114429696,,,,0
case,JUN 2022,202223,18-29,all_types,46330,23610926,37459,12269564,196.2227149,305.300172,1.555885985,,,,1
case,JUN 2022,202223,30-49,all_types,92369,43213936,53363,13265927.2,213.7481761,402.2560896,1.881915893,,,,1
case,JUN 2022,202223,50-64,all_types,69122,35726700,28397,6676053.7,193.4743483,425.3560753,2.198514061,,,,1
case,JUN 2022,202223,65-79,all_types,44303,26483860.55,15085,2107375.5,167.2830134,715.8192738,4.279091219,,,,1
case,JUN 2022,202223,80+,all_types,14961,7712754,5536,1026295.95,193.9774042,539.4155555,2.780816445,,,,1
case,JUN 2022,202223,all_ages_adj,Janssen,15895,11620997,160436,55841627.35,136.7782816,287.3053806,2.10051901,108.4295951,365.3153941,3.369148375,1
case,JUN 2022,202223,all_ages_adj,Moderna,100066,53068080,160436,55841627.35,188.5615609,287.3053806,1.523668871,175.5819661,365.3153941,2.080597468,1
case,JUN 2022,202223,all_ages_adj,Pfizer,170270,88209167,160436,55841627.35,193.0298242,287.3053806,1.488398913,194.5893078,365.3153941,1.877366225,1
case,JUN 2022,202223,all_ages_adj,all_types,286553,152954475.6,160436,55841627.35,187.3452862,287.3053806,1.533560766,184.194109,365.3153941,1.983317469,1
case,JUN 2022,202224,5-11,all_types,6435,5743708,11056,13846218,112.0356397,79.84851892,0.712706413,,,,0
case,JUN 2022,202224,12-17,all_types,9302,10499842,7355,6606082,88.59180929,111.3367954,1.256739153,,,,0
case,JUN 2022,202224,18-29,all_types,43652,23631860,37640,12239200,184.7167341,307.5364403,1.664908389,,,,1
case,JUN 2022,202224,30-49,all_types,87478,43236069,53789,13236555.2,202.3264418,406.3670584,2.008472322,,,,1
case,JUN 2022,202224,50-64,all_types,66529,35751621,29648,6658587.7,186.0866672,445.2595856,2.392753829,,,,1
case,JUN 2022,202224,65-79,all_types,44164,26505930.55,16336,2099224.8,166.6193153,778.1920259,4.670479077,,,,1
case,JUN 2022,202224,80+,all_types,14881,7720427,5708,1021937.95,192.7484063,558.5466319,2.897801558,,,,1
case,JUN 2022,202224,all_ages_adj,Janssen,15200,11625067,161532,55707805.65,130.7519346,289.962956,2.2176571,127.2596549,374.999129,2.94672439,1
case,JUN 2022,202224,all_ages_adj,Moderna,97463,53105096,161532,55707805.65,183.5285262,289.962956,1.579933987,166.6846021,374.999129,2.249752673,1
case,JUN 2022,202224,all_ages_adj,Pfizer,159478,88304653,161532,55707805.65,180.5997698,289.962956,1.605555513,181.2160077,374.999129,2.069348805,1
case,JUN 2022,202224,all_ages_adj,all_types,272441,153089457.6,161532,55707805.65,177.9619605,289.962956,1.629353572,172.309846,374.999129,2.176307029,1
case,JUN 2022,202225,5-11,all_types,6524,5769536,11529,13817782,113.0766842,83.43596679,0.737870653,,,,0
case,JUN 2022,202225,12-17,all_types,9591,10513881,7477,6591718,91.22226131,113.4302165,1.243448857,,,,0
case,JUN 2022,202225,18-29,all_types,47338,23654885,40166,12210282,200.1193411,328.9522715,1.643780505,,,,1
case,JUN 2022,202225,30-49,all_types,94655,43260138,57226,13209341.2,218.8042026,433.223725,1.979960713,,,,1
case,JUN 2022,202225,50-64,all_types,72181,35777085,30128,6642160.7,201.7520432,453.5873394,2.248241615,,,,1
case,JUN 2022,202225,65-79,all_types,48036,26528299.55,15870,2091697.8,181.0745536,758.7138066,4.190063105,,,,1
case,JUN 2022,202225,80+,all_types,16466,7728325,5682,1018267.4,213.060398,558.006669,2.619006978,,,,1
case,JUN 2022,202225,all_ages_adj,Janssen,16701,11630223,168078,55581249.1,143.599998,302.4005446,2.105853404,131.1954265,387.4698393,2.953379166,1
case,JUN 2022,202225,all_ages_adj,Moderna,106221,53143126,168078,55581249.1,199.8772146,302.4005446,1.512931553,192.4414564,387.4698393,2.013442667,1
case,JUN 2022,202225,all_ages_adj,Pfizer,171483,88406072,168078,55581249.1,193.9719706,302.4005446,1.558990939,194.2783895,387.4698393,1.994405246,1
case,JUN 2022,202225,all_ages_adj,all_types,294791,153232149.6,168078,55581249.1,192.3819517,302.4005446,1.571875854,185.4263022,387.4698393,2.089616385,1
case,JUN 2022,202226,5-11,all_types,6380,5795525,13137,13790135,110.0849362,95.26375195,0.865365919,,,,0
case,JUN 2022,202226,12-17,all_types,9851,10527157,8290,6577976,93.57702179,126.0266076,1.346768738,,,,0
case,JUN 2022,202226,18-29,all_types,49867,23677303,44744,12181385,210.6109805,367.3145541,1.744042753,,,,1
case,JUN 2022,202226,30-49,all_types,98604,43283168,63431,13182264.2,227.8114208,481.1844084,2.11220494,,,,1
case,JUN 2022,202226,50-64,all_types,75936,35799706,33205,6626820.7,212.1134738,501.0698418,2.362272575,,,,1
case,JUN 2022,202226,65-79,all_types,51733,26547086.55,18133,2084765.3,194.8726083,869.7861577,4.463357704,,,,1
case,JUN 2022,202226,80+,all_types,17698,7734745,6598,1014956.4,228.8116803,650.0771856,2.841101402,,,,1
case,JUN 2022,202226,all_ages_adj,Janssen,17169,11634996,187538,55458302.6,147.5634371,338.1603677,2.291627075,141.3018851,434.3405118,3.073847964,1
case,JUN 2022,202226,all_ages_adj,Moderna,113709,53176834,187538,55458302.6,213.8318351,338.1603677,1.58143135,191.0111694,434.3405118,2.273901119,1
case,JUN 2022,202226,all_ages_adj,Pfizer,178836,88501171,187538,55458302.6,202.0719025,338.1603677,1.673465551,201.9645908,434.3405118,2.150577534,1
case,JUN 2022,202226,all_ages_adj,all_types,310069,153364690.6,187538,55458302.6,202.177567,338.1603677,1.672590944,193.6903854,434.3405118,2.242447455,1
case,JUL 2022,202227,5-11,all_types,6304,5819867,13620,13765552,108.3186265,98.94263594,0.913440644,,,,0
case,JUL 2022,202227,12-17,all_types,9522,10539768,8827,6566282,90.34354456,134.4291945,1.487977864,,,,0
case,JUL 2022,202227,18-29,all_types,50887,23697649,46642,12157488,214.7343815,383.6483326,1.7866181,,,,1
case,JUL 2022,202227,30-49,all_types,101153,43304027,66056,13160192.2,233.5879755,501.937958,2.148817621,,,,1
case,JUL 2022,202227,50-64,all_types,78624,35820113,34739,6612656.7,219.496795,525.3410479,2.39338824,,,,1
case,JUL 2022,202227,65-79,all_types,54140,26563185.55,18845,2078636.3,203.8159162,906.6040076,4.448151178,,,,1
case,JUL 2022,202227,80+,all_types,18752,7740266,7003,1012411.4,242.2655759,691.7148503,2.855192479,,,,1
case,JUL 2022,202227,all_ages_adj,Janssen,17868,11639540,195732,55353218.6,153.5112212,353.6054541,2.303450206,157.6119709,454.2311602,2.881958506,1
case,JUL 2022,202227,all_ages_adj,Moderna,117025,53206830,195732,55353218.6,219.9435674,353.6054541,1.607709915,191.9726698,454.2311602,2.366124098,1
case,JUL 2022,202227,all_ages_adj,Pfizer,184098,88588094,195732,55353218.6,207.8134789,353.6054541,1.701552065,207.4013329,454.2311602,2.190107237,1
case,JUL 2022,202227,all_ages_adj,all_types,319382,153484875.6,195732,55353218.6,208.0869524,353.6054541,1.699315839,198.3692091,454.2311602,2.289826946,1
case,JUL 2022,202228,5-11,all_types,6556,5843928,16094,13733032,112.1848182,117.1918918,1.044632364,,,,0
case,JUL 2022,202228,12-17,all_types,10474,10552401,10213,6551567,99.25703165,155.8863704,1.570532262,,,,0
case,JUL 2022,202228,18-29,all_types,52538,23718200,51240,12126719,221.5092208,422.5380336,1.907541511,,,,1
case,JUL 2022,202228,30-49,all_types,104290,43324248,72782,13130369.2,240.7197004,554.3027686,2.302689674,,,,1
case,JUL 2022,202228,50-64,all_types,83444,35838327,38170,6592996.7,232.8345294,578.9476582,2.486519761,,,,1
case,JUL 2022,202228,65-79,all_types,57782,26577323.55,20571,2068722.3,217.4109063,994.3818946,4.573744305,,,,1
case,JUL 2022,202228,80+,all_types,20248,7745125,7575,1008653.4,261.4289634,751.0012855,2.872678206,,,,1
case,JUL 2022,202228,all_ages_adj,Janssen,19155,11643467,216645,55212059.6,164.5128551,392.3871009,2.385145529,181.0046473,501.6495243,2.771473174,1
case,JUL 2022,202228,all_ages_adj,Moderna,124430,53233155,216645,55212059.6,233.745304,392.3871009,1.678695119,212.3780242,501.6495243,2.362059475,1
case,JUL 2022,202228,all_ages_adj,Pfizer,191321,88673165,216645,55212059.6,215.759751,392.3871009,1.818629745,214.3082098,501.6495243,2.34078538,1
case,JUL 2022,202228,all_ages_adj,all_types,335332,153599552.6,216645,55212059.6,218.3157401,392.3871009,1.797337657,207.3210468,501.6495243,2.419674857,1
case,JUL 2022,202229,5-11,all_types,6716,5864737,17061,13697620,114.514939,124.5544846,1.087670183,,,,0
case,JUL 2022,202229,12-17,all_types,10059,10562959,10489,6536763,95.22899786,160.4616842,1.68500864,,,,0
case,JUL 2022,202229,18-29,all_types,49883,23736634,50345,12097447,210.1519533,416.1621869,1.980291786,,,,1
case,JUL 2022,202229,30-49,all_types,100716,43342193,72488,13101862.2,232.3740287,553.2648634,2.380923834,,,,1
case,JUL 2022,202229,50-64,all_types,81734,35854605,38492,6572278.7,227.9595606,585.6720592,2.569192789,,,,1
case,JUL 2022,202229,65-79,all_types,57788,26589170.55,20685,2058500.3,217.3366029,1004.85776,4.623509094,,,,1
case,JUL 2022,202229,80+,all_types,20627,7748853,7735,1004640.4,266.1942355,769.9272297,2.89235125,,,,1
case,JUL 2022,202229,all_ages_adj,Janssen,18971,11647290,217295,55069111.6,162.8790903,394.5859915,2.422569961,163.3176979,504.2543094,3.087566846,1
case,JUL 2022,202229,all_ages_adj,Moderna,121996,53256662,217295,55069111.6,229.0718108,394.5859915,1.72254277,199.8722767,504.2543094,2.522882701,1
case,JUL 2022,202229,all_ages_adj,Pfizer,186158,88746329,217295,55069111.6,209.7641695,394.5859915,1.881093384,208.3093755,504.2543094,2.420699059,1
case,JUL 2022,202229,all_ages_adj,all_types,327523,153699151.6,217295,55069111.6,213.0935641,394.5859915,1.851702998,201.8884045,504.2543094,2.497688318,1
case,JUL 2022,202230,5-11,all_types,5972,5888644,16386,13659792,101.4155381,119.9579027,1.182835539,,,,0
case,JUL 2022,202230,12-17,all_types,9067,10574523,9944,6521274,85.74382031,152.4855419,1.778385211,,,,0
case,JUL 2022,202230,18-29,all_types,44796,23757271,46440,12068759,188.5570106,384.7951558,2.040736404,,,,1
case,JUL 2022,202230,30-49,all_types,90109,43362858,66963,13074558.2,207.8022625,512.1626213,2.464663354,,,,1
case,JUL 2022,202230,50-64,all_types,74008,35876963,35974,6554681.7,206.2827893,548.8290911,2.66056656,,,,1
case,JUL 2022,202230,65-79,all_types,52967,26607062.55,19555,2050236.3,199.0712049,953.792497,4.79121276,,,,1
case,JUL 2022,202230,80+,all_types,19189,7754404,7397,1001004.4,247.4593792,738.9577908,2.986178148,,,,1
case,JUL 2022,202230,all_ages_adj,Janssen,17329,11651655,202659,54930305.6,148.7256531,368.9384171,2.480664293,119.0615806,471.9643302,3.964035483,1
case,JUL 2022,202230,all_ages_adj,Moderna,110905,53289014,202659,54930305.6,208.11982,368.9384171,1.772721201,181.2014491,471.9643302,2.604638829,1
case,JUL 2022,202230,all_ages_adj,Pfizer,167519,88833414,202659,54930305.6,188.5765642,368.9384171,1.956438323,186.9562552,471.9643302,2.52446397,1
case,JUL 2022,202230,all_ages_adj,all_types,296108,153821725.6,202659,54930305.6,192.500766,368.9384171,1.916555579,181.7927798,471.9643302,2.59616653,1
case,AUG 2022,202231,5-11,all_types,5353,5914620,15322,13621751,90.50454636,112.4818682,1.242831136,,,,0
case,AUG 2022,202231,12-17,all_types,8181,10585496,9300,6505619,77.28499449,142.9533454,1.849690828,,,,0
case,AUG 2022,202231,0.5-4,all_types,18,34933,17727,11192227.5,51.52720923,158.3867018,3.07384592,,,,0
case,AUG 2022,202231,18-29,all_types,39479,23777688,40745,12040722,166.0338045,338.3933289,2.038098988,,,,1
case,AUG 2022,202231,30-49,all_types,78375,43383298,59406,13049000.2,180.6570814,455.2532691,2.51998574,,,,1
case,AUG 2022,202231,50-64,all_types,64770,35904608,31579,6539717.7,180.3946725,482.8801708,2.676798401,,,,1
case,AUG 2022,202231,65-79,all_types,46739,26630304.55,17768,2043639.3,175.5105726,869.4293558,4.953714998,,,,1
case,AUG 2022,202231,80+,all_types,17439,7760967,6620,998393.4,224.7013806,663.0652807,2.950873194,,,,1
case,AUG 2022,202231,all_ages_adj,Janssen,15395,11656856,198467,65991070.1,132.0682009,300.7482675,2.277219387,104.4526365,405.3023903,3.880250455,1
case,AUG 2022,202231,all_ages_adj,Moderna,97733,53340135,198467,65991070.1,183.226008,300.7482675,1.641405993,171.4500923,405.3023903,2.363967174,1
case,AUG 2022,202231,all_ages_adj,Pfizer,146929,88944664,198467,65991070.1,165.1914723,300.7482675,1.820604074,155.8759336,405.3023903,2.600160147,1
case,AUG 2022,202231,all_ages_adj,all_types,260354,153991914.6,198467,65991070.1,169.0699156,300.7482675,1.778839638,152.8999359,405.3023903,2.65076887,1
case,AUG 2022,202232,5-11,all_types,5147,5940615,18202,13587968,86.64086126,133.9567476,1.546115143,,,,0
case,AUG 2022,202232,12-17,all_types,8302,10596269,11457,6491868,78.34833185,176.4823314,2.252534639,,,,0
case,AUG 2022,202232,0.5-4,all_types,75,80423,16025,11113418.5,93.25690412,144.1950557,1.546213196,,,,0
case,AUG 2022,202232,18-29,all_types,33005,23797016,36082,12014193,138.6938598,300.3281202,2.165403146,,,,1
case,AUG 2022,202232,30-49,all_types,66493,43401592,52552,13025409.2,153.2040576,403.4575743,2.633465332,,,,1
case,AUG 2022,202232,50-64,all_types,55389,35926733,28280,6527026.7,154.1721035,433.275384,2.810335814,,,,1
case,AUG 2022,202232,65-79,all_types,40745,26649199.55,16194,2038010.3,152.8938981,794.5985356,5.19705852,,,,1
case,AUG 2022,202232,80+,all_types,15693,7766662,6230,996197.4,202.0559154,625.3780626,3.095074259,,,,1
case,AUG 2022,202232,all_ages_adj,Janssen,12969,11661108,185022,65794091.1,111.2158467,281.2137031,2.528539874,85.65262663,371.6822317,4.339414286,1
case,AUG 2022,202232,all_ages_adj,Moderna,84208,53394429,185022,65794091.1,157.7093371,281.2137031,1.783113849,140.1333763,371.6822317,2.652346226,1
case,AUG 2022,202232,all_ages_adj,Pfizer,127354,89033365,185022,65794091.1,143.0407578,281.2137031,1.965969052,138.27072,371.6822317,2.6880762,1
case,AUG 2022,202232,all_ages_adj,all_types,224849,154158509.6,185022,65794091.1,145.8557174,281.2137031,1.928026602,135.5067841,371.6822317,2.742904971,1
case,AUG 2022,202233,5-11,all_types,5292,5967911,21906,13565796,88.67424464,161.4796507,1.821043431,,,,0
case,AUG 2022,202233,12-17,all_types,9211,10607914,14694,6482245,86.83139777,226.6807256,2.610584782,,,,0
case,AUG 2022,202233,0.5-4,all_types,104,114993,14313,11046365.5,90.44028767,129.5720298,1.432680426,,,,0
case,AUG 2022,202233,18-29,all_types,27982,23816339,30736,11991451,117.4907697,256.3159371,2.181583607,,,,1
case,AUG 2022,202233,30-49,all_types,57375,43419437,45989,13007687.2,132.1412804,353.5524747,2.675564166,,,,1
case,AUG 2022,202233,50-64,all_types,48078,35943866,25017,6517666.7,133.7585668,383.8336808,2.86960073,,,,1
case,AUG 2022,202233,65-79,all_types,36190,26662308.55,14517,2034203.3,135.734683,713.6454847,5.25765021,,,,1
case,AUG 2022,202233,80+,all_types,13970,7770736,5666,994500.4,179.7770507,569.7333053,3.169110312,,,,1
case,AUG 2022,202233,all_ages_adj,Janssen,11165,11664712,172838,65639915.1,95.71603654,263.3123454,2.750974183,76.07997872,338.5744936,4.450244326,1
case,AUG 2022,202233,all_ages_adj,Moderna,73206,53436240,172838,65639915.1,136.9969145,263.3123454,1.922031211,137.6357684,338.5744936,2.459931002,1
case,AUG 2022,202233,all_ages_adj,Pfizer,113482,89118396,172838,65639915.1,127.3384678,263.3123454,2.06781462,121.7881209,338.5744936,2.780028883,1
case,AUG 2022,202233,all_ages_adj,all_types,198202,154303504.6,172838,65639915.1,128.4494481,263.3123454,2.049929753,120.9321855,338.5744936,2.799705406,1
death,APR 2021,202114,12-17,all_types,0,35662,2,16450239,0,0.0121579,,,,,0
death,APR 2021,202114,18-29,all_types,0,2375990,24,29083633,0,0.08252064,,,,,0
death,APR 2021,202114,30-49,all_types,2,6890181,214,38710374,0.0290268,0.552823385,19.04526593,,,,0
death,APR 2021,202114,50-64,all_types,9,6882873,668,21515030,0.13075935,3.104806268,23.74443026,,,,0
death,APR 2021,202114,65-79,all_types,55,13513056,774,7219634,0.40701378,10.72076507,26.34005432,,,,0
death,APR 2021,202114,80+,all_types,72,4633181,583,2385505,1.554007927,24.43926967,15.72660554,,,,0
death,APR 2021,202114,all_ages_adj,Janssen,18,2116384,2265,115364415,0.85050728,1.963343723,2.308438467,0.601669495,2.971746456,4.939167571,0
death,APR 2021,202114,all_ages_adj,Moderna,35,15052308,2265,115364415,0.232522481,1.963343723,8.443672692,0.091681747,2.971746456,32.41371973,0
death,APR 2021,202114,all_ages_adj,Pfizer,85,17111650,2265,115364415,0.496737603,1.963343723,3.952476542,0.169768283,2.971746456,17.50472113,0
death,APR 2021,202114,all_ages_adj,all_types,138,34330943,2265,115364415,0.401969733,1.963343723,4.88430735,0.142683291,2.971746456,20.82757161,0
death,APR 2021,202115,12-17,all_types,0,52443,4,16207367,0,0.0246801,,,,,0
death,APR 2021,202115,18-29,all_types,0,2961324,35,27353521,0,0.127954277,,,,,0
death,APR 2021,202115,30-49,all_types,3,8478199,208,35821542,0.0353849,0.580656187,16.40972902,,,,0
death,APR 2021,202115,50-64,all_types,16,8848890,576,19514581,0.180813639,2.951639085,16.32420599,,,,0
death,APR 2021,202115,65-79,all_types,54,15429647,804,6626242,0.349975602,12.13357436,34.66977206,,,,0
death,APR 2021,202115,80+,all_types,93,5008358,547,2257719,1.856896013,24.22799294,13.04757659,,,,0
death,APR 2021,202115,all_ages_adj,Janssen,23,2766273,2174,107780972,0.831443607,2.017053622,2.425965641,0.654814345,3.114557628,4.756397977,1
death,APR 2021,202115,all_ages_adj,Moderna,50,17607656,2174,107780972,0.283967383,2.017053622,7.103117263,0.109207484,3.114557628,28.51963549,1
death,APR 2021,202115,all_ages_adj,Pfizer,93,20350123,2174,107780972,0.456999695,2.017053622,4.413687023,0.170926623,3.114557628,18.22160633,1
death,APR 2021,202115,all_ages_adj,all_types,166,40778861,2174,107780972,0.407073655,2.017053622,4.955008994,0.159883004,3.114557628,19.48022966,1
death,APR 2021,202116,12-17,all_types,0,82264,0,15945256,0,0,,,,,0
death,APR 2021,202116,18-29,all_types,0,3877279,20,25928238,0,0.077135978,,,,,0
death,APR 2021,202116,30-49,all_types,4,10686144,186,33527302,0.0374316,0.55477175,14.82092702,,,,0
death,APR 2021,202116,50-64,all_types,18,11489637,534,18101675,0.156662913,2.950003246,18.83025913,,,,0
death,APR 2021,202116,65-79,all_types,59,16882667,748,6187409,0.349470851,12.08906668,34.59248935,,,,0
death,APR 2021,202116,80+,all_types,97,5305456,506,2160480,1.828306558,23.42072132,12.81006252,,,,0
death,APR 2021,202116,all_ages_adj,Janssen,32,4377745,1994,101850360,0.73096994,1.957774131,2.678323722,0.603349022,3.054812179,5.063092951,1
death,APR 2021,202116,all_ages_adj,Moderna,54,20168852,1994,101850360,0.267739582,1.957774131,7.31223272,0.107743619,3.054812179,28.35260405,1
death,APR 2021,202116,all_ages_adj,Pfizer,92,23714429,1994,101850360,0.387949463,1.957774131,5.046466915,0.151885008,3.054812179,20.11266433,1
death,APR 2021,202116,all_ages_adj,all_types,178,48323447,1994,101850360,0.368351206,1.957774131,5.31496598,0.155057965,3.054812179,19.70109805,1
death,APR 2021,202117,12-17,all_types,0,133878,4,15712462,0,0.0254575,,,,,0
death,APR 2021,202117,18-29,all_types,0,4879570,22,24786842,0,0.088756769,,,,,0
death,APR 2021,202117,30-49,all_types,3,12988698,181,31716301,0.023097,0.570684457,24.7081602,,,,0
death,APR 2021,202117,50-64,all_types,25,14295560,477,16924600,0.174879473,2.818382709,16.11614365,,,,0
death,APR 2021,202117,65-79,all_types,66,17911803,592,5831347,0.368472119,10.15202834,27.55168662,,,,0
death,APR 2021,202117,80+,all_types,93,5514628,426,2081964,1.686423817,20.4614489,12.13304076,,,,0
death,APR 2021,202117,all_ages_adj,Janssen,37,5456353,1702,97053516,0.678108619,1.753671655,2.586122052,0.599443177,2.705010875,4.512539266,1
death,APR 2021,202117,all_ages_adj,Moderna,58,22923804,1702,97053516,0.253012109,1.753671655,6.931176775,0.088113027,2.705010875,30.69932967,1
death,APR 2021,202117,all_ages_adj,Pfizer,92,27278323,1702,97053516,0.337264135,1.753671655,5.199698025,0.153264731,2.705010875,17.64927169,1
death,APR 2021,202117,all_ages_adj,all_types,187,55724137,1702,97053516,0.335581689,1.753671655,5.22576682,0.149485406,2.705010875,18.09548467,1
death,MAY 2021,202118,12-17,all_types,0,226401,2,15554547,0,0.012858,,,,,0
death,MAY 2021,202118,18-29,all_types,0,5870725,21,23966289,0,0.087623078,,,,,0
death,MAY 2021,202118,30-49,all_types,4,15238225,155,30390402,0.0262498,0.510029449,19.42985877,,,,0
death,MAY 2021,202118,50-64,all_types,30,16976587,406,16039528,0.176713965,2.531246555,14.32397579,,,,0
death,MAY 2021,202118,65-79,all_types,49,18645144,565,5543282,0.262803012,10.19251772,38.7838695,,,,0
death,MAY 2021,202118,80+,all_types,72,5660149,401,2017810,1.272051319,19.87303066,15.62282148,,,,0
death,MAY 2021,202118,all_ages_adj,Janssen,22,5461954,1550,93511858,0.402786256,1.657543795,4.115194528,0.31735245,2.609956106,8.224156166,1
death,MAY 2021,202118,all_ages_adj,Moderna,59,25886150,1550,93511858,0.227921108,1.657543795,7.272445307,0.091803707,2.609956106,28.42974636,1
death,MAY 2021,202118,all_ages_adj,Pfizer,73,31200241,1550,93511858,0.233972552,1.657543795,7.08435149,0.123671544,2.609956106,21.103934,1
death,MAY 2021,202118,all_ages_adj,all_types,155,62617231,1550,93511858,0.247535698,1.657543795,6.69618082,0.12242701,2.609956106,21.31846638,1
death,MAY 2021,202119,12-17,all_types,0,378218,1,15195432,0,0.00658093,,,,,0
death,MAY 2021,202119,18-29,all_types,0,7103733,22,23288263,0,0.094468188,,,,,0
death,MAY 2021,202119,30-49,all_types,2,17697034,138,29365983,0.0113013,0.469931485,41.58196734,,,,0
death,MAY 2021,202119,50-64,all_types,11,19291126,356,15376251,0.057021,2.315258771,40.60358971,,,,0
death,MAY 2021,202119,65-79,all_types,56,19212113,455,5316345,0.291482774,8.558511534,29.36198048,,,,0
death,MAY 2021,202119,80+,all_types,66,5773705,286,1965644,1.143113477,14.54993885,12.72834162,,,,0
death,MAY 2021,202119,all_ages_adj,Janssen,13,5607691,1258,90507918,0.231824471,1.389933641,5.995629515,0.216403605,2.158837676,9.975978352,1
death,MAY 2021,202119,all_ages_adj,Moderna,44,28579665,1258,90507918,0.153955618,1.389933641,9.028144961,0.068534502,2.158837676,31.50001276,1
death,MAY 2021,202119,all_ages_adj,Pfizer,78,35197152,1258,90507918,0.221608839,1.389933641,6.272013542,0.107444369,2.158837676,20.09260889,1
death,MAY 2021,202119,all_ages_adj,all_types,135,69455929,1258,90507918,0.194367856,1.389933641,7.151046836,0.093266127,2.158837676,23.14707108,1
death,MAY 2021,202120,12-17,all_types,0,620731,1,13999937,0,0.00714289,,,,,0
death,MAY 2021,202120,18-29,all_types,1,8628260,13,22553379,0.0115898,0.057641,4.973417952,,,,0
death,MAY 2021,202120,30-49,all_types,1,20287789,117,28259327,0.00492907,0.414022599,83.99603122,,,,0
death,MAY 2021,202120,50-64,all_types,19,21150338,285,14720954,0.08983308,1.936015832,21.55125748,,,,0
death,MAY 2021,202120,65-79,all_types,61,19682804,424,5102234,0.309915193,8.310085347,26.81406248,,,,0
death,MAY 2021,202120,80+,all_types,70,5868685,228,1918817,1.192771464,11.88232124,9.96194292,,,,0
death,MAY 2021,202120,all_ages_adj,Janssen,25,5955717,1068,86554648,0.41976474,1.23390254,2.939509733,0.357743633,1.927149051,5.386955551,1
death,MAY 2021,202120,all_ages_adj,Moderna,56,30867071,1068,86554648,0.181423109,1.23390254,6.801242376,0.083540713,1.927149051,23.06838157,1
death,MAY 2021,202120,all_ages_adj,Pfizer,71,39341012,1068,86554648,0.180473243,1.23390254,6.83703868,0.098910624,1.927149051,19.48374169,1
death,MAY 2021,202120,all_ages_adj,all_types,152,76238607,1068,86554648,0.199374052,1.23390254,6.18888229,0.103165441,1.927149051,18.68018035,1
death,MAY 2021,202121,12-17,all_types,0,876171,1,13312953,0,0.00751148,,,,,0
death,MAY 2021,202121,18-29,all_types,2,10027785,8,21937574,0.0199446,0.0364671,1.828421867,,,,0
death,MAY 2021,202121,30-49,all_types,0,22504138,88,27367830,0,0.321545406,,,,,0
death,MAY 2021,202121,50-64,all_types,22,22526594,231,14209756,0.097662345,1.625643677,16.64555232,,,,0
death,MAY 2021,202121,65-79,all_types,46,20055237,358,4933417,0.229366524,7.256633688,31.63771923,,,,0
death,MAY 2021,202121,80+,all_types,48,5947464,213,1881650,0.807066676,11.31985226,14.02591954,,,,0
death,MAY 2021,202121,all_ages_adj,Janssen,14,6295916,899,83643180,0.222366372,1.074803708,4.833481329,0.204745725,1.691780602,8.262837227,1
death,MAY 2021,202121,all_ages_adj,Moderna,42,33017767,899,83643180,0.127204241,1.074803708,8.449432952,0.064519961,1.691780602,26.22104179,1
death,MAY 2021,202121,all_ages_adj,Pfizer,62,42547226,899,83643180,0.145720428,1.074803708,7.375792946,0.086597195,1.691780602,19.53620563,1
death,MAY 2021,202121,all_ages_adj,all_types,118,81937389,899,83643180,0.1440124,1.074803708,7.463271992,0.079800168,1.691780602,21.2002136,1
death,JUN 2021,202122,12-17,all_types,0,1102227,0,12884431,0,0,,,,,0
death,JUN 2021,202122,18-29,all_types,0,11179920,10,21508429,0,0.0464934,,,,,0
death,JUN 2021,202122,30-49,all_types,2,24338456,90,26733333,0.0082174,0.336658358,40.9687232,,,,0
death,JUN 2021,202122,50-64,all_types,19,23627762,210,13850293,0.080413879,1.516213412,18.85512086,,,,0
death,JUN 2021,202122,65-79,all_types,40,20369550,258,4816657,0.196371545,5.356412134,27.2769262,,,,0
death,JUN 2021,202122,80+,all_types,50,6016430,143,1856461,0.831057621,7.702828123,9.268705241,,,,0
death,JUN 2021,202122,all_ages_adj,Janssen,17,6646856,711,81649604,0.255760016,0.87079418,3.404731484,0.248762256,1.319620523,5.304745759,1
death,JUN 2021,202122,all_ages_adj,Moderna,34,34940218,711,81649604,0.097309067,0.87079418,8.948746617,0.0480457,1.319620523,27.46595265,1
death,JUN 2021,202122,all_ages_adj,Pfizer,59,44969156,711,81649604,0.131201039,0.87079418,6.637098194,0.082413235,1.319620523,16.01224036,1
death,JUN 2021,202122,all_ages_adj,all_types,111,86634345,711,81649604,0.128124706,0.87079418,6.796457969,0.073114528,1.319620523,18.04867719,1
death,JUN 2021,202123,12-17,all_types,0,1252414,0,12501516,0,0,,,,,0
death,JUN 2021,202123,18-29,all_types,0,12008015,10,21115168,0,0.0473593,,,,,0
death,JUN 2021,202123,30-49,all_types,1,25652161,88,26151539,0.00389831,0.336500273,86.31959167,,,,0
