countyFIPS,County Name,State,Population,Land Area in square miles,Population Density,Cases in given period,Deaths in given period,Percentage of fully vaccinated,Percentage of vaccinated with booster
22095,St. John the Baptist Parish ,LA,42837,213.07,201.05,3679,4,56.55,29.5
22097,St. Landry Parish ,LA,82124,923.88,88.89,6308,11,39.35,33.6
22099,St. Martin Parish ,LA,53431,737.65,72.43,3548,10,38.55,30.1
22101,St. Mary Parish ,LA,49348,555.38,88.85,3225,17,43.05,30.45
22103,St. Tammany Parish ,LA,260419,845.55,307.99,24100,33,54.6,33.95
22105,Tangipahoa Parish ,LA,134758,791.28,170.3,9731,21,44.05,29.6
22107,Tensas Parish ,LA,4334,602.78,7.19,351,0,59.95,29.6
22109,Terrebonne Parish ,LA,110461,1231.82,89.67,9152,18,42.95,27.0
22111,Union Parish ,LA,22108,876.99,25.21,2199,7,43.5,32.9
22113,Vermilion Parish ,LA,59511,1173.2,50.73,3924,7,36.35,30.9
22115,Vernon Parish ,LA,47429,1327.91,35.72,2688,6,51.65,14.45
22117,Washington Parish ,LA,46194,669.53,68.99,3917,8,39.85,32.25
22119,Webster Parish ,LA,38340,593.03,64.65,3584,5,41.05,32.0
22121,West Baton Rouge Parish ,LA,26465,192.39,137.56,2489,2,51.55,30.05
22123,West Carroll Parish ,LA,10830,359.65,30.11,1173,1,39.25,28.5
22125,West Feliciana Parish ,LA,15568,403.21,38.61,1170,0,85.4,44.85
22127,Winn Parish ,LA,13904,950.09,14.63,1416,0,44.1,23.3
23001,Androscoggin County ,ME,108277,467.93,231.4,3277,56,66.8,41.8
23003,Aroostook County ,ME,67055,6671.33,10.05,1871,22,66.25,48.9
23005,Cumberland County ,ME,295003,835.24,353.2,9526,36,84.2,49.25
23007,Franklin County ,ME,30199,1696.61,17.8,978,12,61.35,47.3
23009,Hancock County ,ME,54987,1586.89,34.65,1123,14,73.85,51.35
23011,Kennebec County ,ME,122302,867.52,140.98,3769,47,68.7,44.0
23013,Knox County ,ME,39772,365.13,108.93,1489,5,80.8,53.5
23015,Lincoln County ,ME,34634,455.82,75.98,1260,9,78.25,52.6
23017,Oxford County ,ME,57975,2076.84,27.92,1663,25,65.2,43.15
23019,Penobscot County ,ME,152148,3397.36,44.78,4054,47,68.35,43.95
23021,Piscataquis County ,ME,16785,3960.86,4.24,383,10,59.65,45.8
23023,Sagadahoc County ,ME,35856,253.7,141.33,946,8,76.6,48.65
23025,Somerset County ,ME,50484,3924.4,12.86,1527,13,59.2,43.8
23027,Waldo County ,ME,39715,729.92,54.41,1121,12,68.2,47.15
23029,Washington County ,ME,31379,2562.66,12.24,477,8,69.05,45.2
23031,York County ,ME,207641,990.71,209.59,7882,36,77.05,42.7
24001,Allegany County ,MD,70416,424.16,166.01,4882,50,53.75,40.6
24003,Anne Arundel County ,MD,579234,414.9,1396.08,28260,171,73.25,39.6
24005,Baltimore County ,MD,827370,598.3,1382.87,43775,372,67.8,41.75
24009,Calvert County ,MD,92525,213.15,434.08,4352,26,67.25,42.5
24011,Caroline County ,MD,33406,319.42,104.58,2061,12,54.25,38.5
24013,Carroll County ,MD,168447,447.6,376.33,6967,70,70.6,45.75
24015,Cecil County ,MD,102855,346.27,297.04,4665,48,55.1,31.4
24017,Charles County ,MD,163257,457.75,356.65,11179,54,64.65,34.0
24019,Dorchester County ,MD,31929,540.77,59.04,2696,13,55.5,41.25
24021,Frederick County ,MD,259547,660.22,393.12,16456,83,72.9,42.1
24023,Garrett County ,MD,29014,647.1,44.84,1270,23,48.05,41.95
24025,Harford County ,MD,255441,437.09,584.41,13328,152,66.4,40.7
24027,Howard County ,MD,325690,250.74,1298.92,16843,51,81.0,48.9
24029,Kent County ,MD,19422,277.03,70.11,957,7,64.75,49.6
24031,Montgomery County ,MD,1050688,491.25,2138.81,71423,173,83.0,43.3
24033,Prince George's County ,MD,909327,482.69,1883.87,59148,237,68.75,31.75
24035,Queen Anne's County ,MD,50381,371.91,135.47,2419,28,63.3,42.35
24037,St. Mary's County ,MD,113510,357.18,317.79,7041,21,64.1,37.1
24039,Somerset County ,MD,25616,319.72,80.12,1391,11,47.7,39.2
24041,Talbot County ,MD,37181,268.54,138.46,1988,15,70.2,50.85
24043,Washington County ,MD,151049,457.78,329.96,10696,98,56.4,40.35
24045,Wicomico County ,MD,103609,374.44,276.7,6519,58,52.65,38.7
24047,Worcester County ,MD,52276,468.28,111.63,2832,19,68.5,42.85
24510,Baltimore City ,MD,593490,80.94,7332.47,40250,246,60.6,39.2
25001,Barnstable County ,MA,212990,393.72,540.97,11349,77,2.85,
25003,Berkshire County ,MA,124944,926.83,134.81,8750,38,55.7,52.2
25005,Bristol County ,MA,565217,553.1,1021.91,48643,296,61.95,35.1
25007,Dukes County ,MA,17332,103.25,167.86,1165,0,1.9,
25009,Essex County ,MA,789034,492.56,1601.9,66527,317,70.3,40.3
25011,Franklin County ,MA,70180,699.32,100.35,4760,23,65.25,46.75
25013,Hampden County ,MA,466372,617.14,755.7,50447,198,61.95,36.45
25015,Hampshire County ,MA,160830,527.26,305.03,10253,44,64.15,50.9
25017,Middlesex County ,MA,1611699,817.82,1970.73,121102,401,76.25,44.5
25019,Town and County of Nantucket,MA,11399,44.97,253.48,1180,0,0.75,
25021,Norfolk County ,MA,706775,396.11,1784.29,50512,172,75.45,45.75
25023,Plymouth County ,MA,521202,659.08,790.8,40568,224,66.3,40.85
25025,Suffolk County ,MA,803907,58.15,13824.71,79219,195,69.3,36.8
25027,Worcester County ,MA,830622,1510.77,549.8,68370,290,66.2,39.75
26001,Alcona County ,MI,10405,674.59,15.42,237,14,56.75,46.0
26003,Alger County ,MI,9108,915.07,9.95,561,3,60.8,47.25
26005,Allegan County ,MI,118081,825.23,143.09,6111,51,49.8,46.95
26007,Alpena County ,MI,28405,571.86,49.67,832,24,53.65,45.85
26009,Antrim County ,MI,23324,475.7,49.03,957,5,56.3,49.35
26011,Arenac County ,MI,14883,363.19,40.98,711,11,49.75,47.15
26013,Baraga County ,MI,8209,898.26,9.14,460,4,58.0,38.85
26015,Barry County ,MI,61550,553.09,111.28,3208,27,46.9,47.85
26017,Bay County ,MI,103126,442.3,233.16,7073,76,55.05,46.25
26019,Benzie County ,MI,17766,319.7,55.57,902,14,62.9,50.3
26021,Berrien County ,MI,153401,567.75,270.19,9202,103,53.5,39.65
26023,Branch County ,MI,43517,506.37,85.94,2393,26,43.1,41.95
26025,Calhoun County ,MI,134159,706.23,189.97,8247,86,49.85,41.8
26027,Cass County ,MI,51787,490.06,105.67,2029,16,41.45,34.55
26029,Charlevoix County ,MI,26143,416.34,62.79,1373,6,62.3,50.15
26031,Cheboygan County ,MI,25276,715.26,35.34,865,9,54.15,46.1
26033,Chippewa County ,MI,37349,1558.42,23.97,2864,19,67.05,40.35
26035,Clare County ,MI,30950,564.32,54.84,1357,22,44.8,46.85
26037,Clinton County ,MI,79595,566.41,140.53,5728,35,54.95,51.0
26039,Crawford County ,MI,14029,556.28,25.22,471,3,49.5,47.3
26041,Delta County ,MI,35784,1171.1,30.56,2425,13,60.05,42.2
26043,Dickinson County ,MI,25239,761.4,33.15,2046,6,65.05,37.05
26045,Eaton County ,MI,110268,575.18,191.71,7613,47,54.65,48.35
26047,Emmet County ,MI,33415,467.49,71.48,1692,9,70.25,48.0
26049,Genesee County ,MI,405813,636.98,637.09,28061,264,48.3,43.8
26051,Gladwin County ,MI,25449,501.78,50.72,1311,17,46.35,47.2
26053,Gogebic County ,MI,13975,1101.85,12.68,832,4,64.05,45.05
26055,Grand Traverse County ,MI,93088,464.33,200.48,4222,30,65.0,50.55
26057,Gratiot County ,MI,40711,568.46,71.62,2311,18,44.25,45.5
26059,Hillsdale County ,MI,45605,598.13,76.25,1748,18,36.9,42.1
26061,Houghton County ,MI,35684,1009.1,35.36,1865,17,50.25,42.7
26063,Huron County ,MI,30981,835.71,37.07,1565,20,52.4,50.3
26065,Ingham County ,MI,292406,556.12,525.8,20432,119,54.8,48.15
26067,Ionia County ,MI,64697,571.3,113.25,3725,29,45.1,44.25
26069,Iosco County ,MI,25127,549.1,45.76,779,16,54.75,43.8
26071,Iron County ,MI,11066,1166.15,9.49,661,4,54.9,43.55
26073,Isabella County ,MI,69872,572.68,122.01,3719,32,42.8,44.9
26075,Jackson County ,MI,158510,701.67,225.9,9942,73,50.35,42.95
26077,Kalamazoo County ,MI,265066,561.66,471.93,17563,90,58.8,48.9
26079,Kalkaska County ,MI,18038,559.87,32.22,910,4,45.3,45.4
26081,Kent County ,MI,656955,846.95,775.67,41373,195,58.45,44.5
26083,Keweenaw County ,MI,2116,540.11,3.92,97,2,56.8,48.1
26085,Lake County ,MI,11853,567.37,20.89,355,4,57.6,37.75
26087,Lapeer County ,MI,87607,643.01,136.25,4584,72,45.5,43.1
26089,Leelanau County ,MI,21761,347.17,62.68,968,6,80.0,50.1
26091,Lenawee County ,MI,98451,749.56,131.35,6107,50,50.6,40.35
26093,Livingston County ,MI,191995,565.25,339.66,12642,73,58.0,43.5
26095,Luce County ,MI,6229,899.08,6.93,358,2,43.15,47.4
26097,Mackinac County ,MI,10799,1021.57,10.57,613,8,72.8,41.7
26099,Macomb County ,MI,873972,479.22,1823.74,64194,503,54.5,39.2
26101,Manistee County ,MI,24558,542.15,45.3,922,23,58.05,51.9
26103,Marquette County ,MI,66699,1808.4,36.88,5175,13,61.85,46.95
26105,Mason County ,MI,29144,495.07,58.87,1511,16,58.4,52.25
26107,Mecosta County ,MI,43453,555.07,78.28,1874,14,40.2,47.9
26109,Menominee County ,MI,22780,1044.08,21.82,1153,9,68.75,33.5
26111,Midland County ,MI,83156,516.25,161.08,4960,31,56.65,46.2
26113,Missaukee County ,MI,15118,564.73,26.77,521,12,46.85,45.1
26115,Monroe County ,MI,150500,549.39,273.94,10573,70,54.05,36.85
26117,Montcalm County ,MI,63888,705.4,90.57,2857,32,40.65,44.35
26119,Montmorency County ,MI,9328,546.66,17.06,296,6,52.95,48.5
26121,Muskegon County ,MI,173566,499.25,347.65,9271,80,52.6,46.5
26123,Newaygo County ,MI,48980,813.2,60.23,2245,20,42.9,44.85
26125,Oakland County ,MI,1257584,867.66,1449.4,88041,496,63.6,43.5
26127,Oceana County ,MI,26467,512.07,51.69,1073,6,52.15,45.4
26129,Ogemaw County ,MI,20997,563.49,37.26,805,9,43.6,44.4
26131,Ontonagon County ,MI,5720,1311.23,4.36,207,8,67.8,50.8
26133,Osceola County ,MI,23460,566.39,41.42,882,13,40.45,47.5
26135,Oscoda County ,MI,8241,565.73,14.57,224,4,40.75,44.6
26137,Otsego County ,MI,24668,514.97,47.9,1054,16,53.5,47.1
26139,Ottawa County ,MI,291830,563.47,517.92,17438,114,55.15,47.55
26141,Presque Isle County ,MI,12592,658.72,19.12,294,5,58.2,50.75
26143,Roscommon County ,MI,24019,519.64,46.22,806,14,54.6,52.3
26145,Saginaw County ,MI,190539,800.11,238.14,12165,106,50.8,45.85
26147,St. Clair County ,MI,159128,721.17,220.65,9733,146,47.95,39.45
26149,St. Joseph County ,MI,60964,500.59,121.78,2509,30,43.4,41.35
26151,Sanilac County ,MI,41170,962.57,42.77,1715,16,41.25,45.7
26153,Schoolcraft County ,MI,8094,1171.36,6.91,439,5,54.2,50.0
26155,Shiawassee County ,MI,68122,530.67,128.37,4610,44,49.45,47.25
26157,Tuscola County ,MI,52245,803.13,65.05,2912,29,44.4,46.15
26159,Van Buren County ,MI,75677,607.47,124.58,4026,47,54.45,45.05
26161,Washtenaw County ,MI,367601,705.97,520.7,26664,103,68.35,45.15
26163,Wayne County ,MI,1749343,612.08,2858.03,130103,938,51.1,36.3
26165,Wexford County ,MI,33631,565.0,59.52,1541,15,49.5,48.0
27001,Aitkin County ,MN,15886,1821.66,8.72,338,5,57.3,57.2
27003,Anoka County ,MN,356921,423.01,843.76,23574,107,55.85,47.75
27005,Becker County ,MN,34423,1315.2,26.17,1311,7,52.15,48.95
27007,Beltrami County ,MN,47188,2504.94,18.84,1941,9,62.65,42.25
27009,Benton County ,MN,40889,408.3,100.14,2942,24,40.7,53.2
27011,Big Stone County ,MN,4991,499.02,10.0,257,0,60.8,49.7
27013,Blue Earth County ,MN,67653,747.84,90.46,3825,12,58.2,47.65
27015,Brown County ,MN,25008,611.09,40.92,1170,7,63.6,51.4
27017,Carlton County ,MN,35871,861.38,41.64,1684,5,61.85,54.35
27019,Carver County ,MN,105089,354.33,296.59,6659,20,64.2,51.05
27021,Cass County ,MN,29779,2021.54,14.73,1018,11,54.15,52.7
27023,Chippewa County ,MN,11800,581.12,20.31,475,3,50.65,54.5
27025,Chisago County ,MN,56579,414.86,136.38,2648,22,54.8,43.8
27027,Clay County ,MN,64222,1045.37,61.43,4601,5,56.55,32.0
27029,Clearwater County ,MN,8818,998.94,8.83,309,6,40.35,45.5
27031,Cook County ,MN,5463,1452.28,3.76,161,1,78.1,55.35
27033,Cottonwood County ,MN,11196,638.61,17.53,583,5,53.8,48.55
27035,Crow Wing County ,MN,65055,999.1,65.11,2655,20,54.4,52.65
27037,Dakota County ,MN,429021,562.17,763.15,29355,91,66.15,50.85
27039,Dodge County ,MN,20934,439.28,47.66,1329,2,57.95,51.25
27041,Douglas County ,MN,38141,637.3,59.85,1701,10,55.2,55.05
27043,Faribault County ,MN,13653,712.48,19.16,734,9,55.5,49.55
27045,Fillmore County ,MN,21067,861.3,24.46,973,6,66.05,44.1
27047,Freeborn County ,MN,30281,707.09,42.82,2203,11,55.0,51.2
27049,Goodhue County ,MN,46340,756.84,61.23,3030,11,63.9,53.6
27051,Grant County ,MN,5972,548.16,10.89,260,1,52.7,48.25
27053,Hennepin County ,MN,1265843,553.59,2286.61,86642,257,70.75,49.9
27055,Houston County ,MN,18600,552.06,33.69,941,1,57.45,24.15
27057,Hubbard County ,MN,21491,925.68,23.22,819,3,45.65,56.5
27059,Isanti County ,MN,40596,435.79,93.15,1836,17,40.75,47.6
27061,Itasca County ,MN,45130,2667.72,16.92,1875,22,54.5,55.45
27063,Jackson County ,MN,9846,702.98,14.01,352,0,49.05,49.7
27065,Kanabec County ,MN,16337,521.59,31.32,555,12,40.65,57.75
27067,Kandiyohi County ,MN,43199,796.79,54.22,2011,14,51.35,50.2
27069,Kittson County ,MN,4298,1098.8,3.91,130,3,56.5,47.75
27071,Koochiching County ,MN,12229,3104.07,3.94,503,7,56.8,53.55
27073,Lac qui Parle County ,MN,6623,765.02,8.66,302,2,56.65,57.4
27075,Lake County ,MN,10641,2109.29,5.04,410,0,64.8,57.25
27077,Lake of the Woods County ,MN,3740,1297.87,2.88,138,0,53.5,48.95
27079,Le Sueur County ,MN,28887,448.76,64.37,1076,10,46.35,61.9
27081,Lincoln County ,MN,5639,536.76,10.51,220,0,51.45,50.7
27083,Lyon County ,MN,25474,714.56,35.65,1212,7,54.35,42.25
27085,McLeod County ,MN,35893,491.47,73.03,1987,12,55.3,44.45
27087,Mahnomen County ,MN,5527,557.88,9.91,271,2,56.75,40.5
27089,Marshall County ,MN,9336,1775.07,5.26,262,0,48.6,40.25
27091,Martin County ,MN,19683,712.35,27.63,1029,8,53.4,52.65
27093,Meeker County ,MN,23222,608.18,38.18,846,11,45.7,50.35
27095,Mille Lacs County ,MN,26277,572.31,45.91,1047,18,55.05,38.9
27097,Morrison County ,MN,33386,1125.06,29.67,1335,9,46.65,49.3
27099,Mower County ,MN,40062,711.33,56.32,3377,9,59.25,48.2
27101,Murray County ,MN,8194,704.7,11.63,338,3,52.55,54.3
27103,Nicollet County ,MN,34274,448.49,76.42,1641,4,60.15,55.05
27105,Nobles County ,MN,21629,715.11,30.25,1159,1,58.5,41.35
27107,Norman County ,MN,6375,872.79,7.3,267,3,58.2,45.45
27109,Olmsted County ,MN,158293,653.35,242.28,12573,17,73.7,59.95
27111,Otter Tail County ,MN,58746,1972.07,29.79,1940,19,48.6,55.75
27113,Pennington County ,MN,14119,616.57,22.9,556,5,51.6,46.25
27115,Pine County ,MN,29579,1411.29,20.96,938,12,46.85,48.95
27117,Pipestone County ,MN,9126,465.06,19.62,316,2,52.4,45.25
27119,Polk County ,MN,31364,1971.13,15.91,1381,6,55.65,37.25
27121,Pope County ,MN,11249,669.71,16.8,441,5,54.8,53.7
27123,Ramsey County ,MN,550321,152.21,3615.54,35591,154,67.75,47.85
27125,Red Lake County ,MN,4055,432.41,9.38,132,0,54.45,38.95
27127,Redwood County ,MN,15170,878.57,17.27,627,3,51.75,49.75
27129,Renville County ,MN,14548,982.91,14.8,529,2,52.6,46.25
27131,Rice County ,MN,66972,495.68,135.11,4103,12,60.55,47.1
27133,Rock County ,MN,9315,482.46,19.31,410,0,51.95,42.55
27135,Roseau County ,MN,15165,1671.6,9.07,805,7,49.55,40.45
27137,St. Louis County ,MN,199070,6247.4,31.86,10108,48,64.35,53.9
27139,Scott County ,MN,149013,356.48,418.01,9548,33,66.1,44.7
27141,Sherburne County ,MN,97238,432.92,224.61,5496,26,43.4,46.9
27143,Sibley County ,MN,14865,588.78,25.25,514,3,46.7,52.15
27145,Stearns County ,MN,161075,1343.13,119.93,11053,42,55.85,42.85
27147,Steele County ,MN,36649,429.65,85.3,2248,12,58.25,52.25
27149,Stevens County ,MN,9805,563.6,17.4,592,1,55.35,47.7
27151,Swift County ,MN,9266,742.08,12.49,269,4,55.35,51.6
27153,Todd County ,MN,24664,944.98,26.1,966,6,40.7,50.6
27155,Traverse County ,MN,3259,573.9,5.68,115,3,60.65,46.2
27157,Wabasha County ,MN,21627,522.98,41.35,1035,3,70.5,47.95
27159,Wadena County ,MN,13682,536.27,25.51,665,4,47.75,46.25
27161,Waseca County ,MN,18612,423.36,43.96,945,3,54.85,50.25
27163,Washington County ,MN,262440,384.28,682.94,17823,57,67.0,52.7
27165,Watonwan County ,MN,10897,434.95,25.05,545,1,55.65,49.25
27167,Wilkin County ,MN,6207,750.96,8.27,220,3,52.5,32.15
27169,Winona County ,MN,50484,626.21,80.62,3683,7,62.45,47.6
27171,Wright County ,MN,138377,661.46,209.2,6620,46,52.05,42.45
27173,Yellow Medicine County ,MN,9709,759.1,12.79,381,2,54.8,46.25
28001,Adams County ,MS,30693,462.41,66.38,1493,4,51.4,31.0
28003,Alcorn County ,MS,36953,400.04,92.37,3062,18,37.0,34.25
28005,Amite County ,MS,12297,730.1,16.84,788,3,37.85,29.65
28007,Attala County ,MS,18174,734.98,24.73,925,4,51.25,28.45
28009,Benton County ,MS,8259,406.62,20.31,505,4,48.75,28.35
28011,Bolivar County ,MS,30628,876.57,34.94,1940,5,55.75,28.9
28013,Calhoun County ,MS,14361,586.57,24.48,1318,4,41.95,25.7
28015,Carroll County ,MS,9947,628.24,15.83,630,4,39.35,27.9
28017,Chickasaw County ,MS,17103,501.78,34.08,1730,12,46.1,27.3
28019,Choctaw County ,MS,8210,418.18,19.63,497,1,34.5,27.7
28021,Claiborne County ,MS,8988,487.41,18.44,703,3,51.75,32.45
28023,Clarke County ,MS,15541,691.55,22.47,850,1,54.5,24.25
28025,Clay County ,MS,19316,410.08,47.1,1493,5,44.05,28.4
28027,Coahoma County ,MS,22124,552.44,40.05,1667,5,48.4,29.7
28029,Copiah County ,MS,28065,777.24,36.11,1711,3,51.2,29.5
28031,Covington County ,MS,18636,413.79,45.04,2262,3,48.35,27.65
28033,DeSoto County ,MS,184945,476.15,388.42,12550,48,50.9,27.0
28035,Forrest County ,MS,74897,466.31,160.62,5976,9,40.3,29.1
28037,Franklin County ,MS,7713,563.78,13.68,493,3,45.6,29.55
28039,George County ,MS,24500,478.71,51.18,1517,1,38.75,21.9
28041,Greene County ,MS,13586,712.76,19.06,594,0,35.65,21.7
28043,Grenada County ,MS,20758,422.11,49.18,1282,9,50.05,29.0
28045,Hancock County ,MS,47632,473.75,100.54,3026,10,40.95,27.8
28047,Harrison County ,MS,208080,573.99,362.52,12124,28,52.1,24.85
28049,Hinds County ,MS,231840,869.74,266.56,16626,50,54.9,33.35
28051,Holmes County ,MS,17010,756.7,22.48,1417,7,55.15,30.9
28053,Humphreys County ,MS,8064,418.49,19.27,535,1,54.85,28.25
28055,Issaquena County ,MS,1327,413.05,3.21,44,0,36.75,24.45
28057,Itawamba County ,MS,23390,532.79,43.9,1835,11,33.3,30.0
28059,Jackson County ,MS,143617,722.75,198.71,9129,9,44.8,27.4
28061,Jasper County ,MS,16383,676.24,24.23,1000,0,47.7,28.9
28063,Jefferson County ,MS,6990,519.93,13.44,388,1,66.1,33.7
28065,Jefferson Davis County ,MS,11128,408.44,27.25,888,0,42.45,29.8
28067,Jones County ,MS,68098,694.8,98.01,5428,13,41.0,28.3
28069,Kemper County ,MS,9742,766.18,12.72,580,2,42.95,29.0
28071,Lafayette County ,MS,54019,631.71,85.51,4709,19,52.8,33.75
28073,Lamar County ,MS,63343,497.06,127.44,5081,4,56.6,30.4
28075,Lauderdale County ,MS,74125,703.63,105.35,4965,5,48.6,26.5
28077,Lawrence County ,MS,12586,430.67,29.22,1037,2,52.5,31.0
28079,Leake County ,MS,22786,583.0,39.08,1498,4,45.55,27.05
28081,Lee County ,MS,85436,449.95,189.88,7940,19,41.55,32.15
28083,Leflore County ,MS,28183,592.54,47.56,2229,5,58.8,29.55
28085,Lincoln County ,MS,34153,586.12,58.27,1781,7,36.85,26.85
28087,Lowndes County ,MS,58595,505.51,115.91,4490,15,48.7,29.8
28089,Madison County ,MS,106272,714.51,148.73,7217,10,60.9,34.95
28091,Marion County ,MS,24573,542.38,45.31,2178,13,43.8,28.85
28093,Marshall County ,MS,35294,706.19,49.98,2149,12,51.0,26.65
28095,Monroe County ,MS,35252,765.09,46.08,2666,10,48.4,30.55
28097,Montgomery County ,MS,9775,406.98,24.02,932,6,53.3,29.85
28099,Neshoba County ,MS,29118,570.14,51.07,2845,5,38.7,28.85
28101,Newton County ,MS,21018,578.1,36.36,1360,6,50.5,27.7
28103,Noxubee County ,MS,10417,695.14,14.99,687,2,52.9,34.45
28105,Oktibbeha County ,MS,49587,458.2,108.22,2535,7,49.4,31.3
28107,Panola County ,MS,34192,685.14,49.91,2736,5,45.0,28.0
28109,Pearl River County ,MS,55535,810.86,68.49,4100,5,45.3,27.25
28111,Perry County ,MS,11973,647.25,18.5,651,1,35.65,26.35
28113,Pike County ,MS,39288,409.02,96.05,2302,5,47.5,30.85
28115,Pontotoc County ,MS,32174,497.69,64.65,2045,13,39.8,31.15
28117,Prentiss County ,MS,25126,414.98,60.55,2194,4,40.9,29.2
28119,Quitman County ,MS,6792,405.01,16.77,394,0,50.5,28.3
28121,Rankin County ,MS,155271,775.49,200.22,10644,21,49.25,31.2
28123,Scott County ,MS,28124,609.19,46.17,1385,5,47.55,29.2
28125,Sharkey County ,MS,4321,431.72,10.01,221,1,52.25,31.05
28127,Simpson County ,MS,26658,589.16,45.25,1663,10,42.75,29.9
28129,Smith County ,MS,15916,636.25,25.02,969,9,32.45,27.75
28131,Stone County ,MS,18336,445.49,41.16,1328,1,43.6,29.45
28133,Sunflower County ,MS,25110,697.75,35.99,1149,5,50.4,29.7
28135,Tallahatchie County ,MS,13809,645.29,21.4,647,1,39.6,27.9
28137,Tate County ,MS,28321,404.76,69.97,1817,9,42.55,27.85
28139,Tippah County ,MS,22015,457.82,48.09,1358,8,39.95,29.85
28141,Tishomingo County ,MS,19383,424.25,45.69,1536,9,37.1,32.65
28143,Tunica County ,MS,9632,454.67,21.18,726,2,48.2,27.7
28145,Union County ,MS,28815,415.6,69.33,2090,7,37.75,30.4
28147,Walthall County ,MS,14286,403.94,35.37,977,5,39.05,29.3
28149,Warren County ,MS,45381,588.5,77.11,2487,6,54.9,32.3
28151,Washington County ,MS,43909,724.74,60.59,1903,3,47.4,28.4
28153,Wayne County ,MS,20183,810.75,24.89,785,3,36.9,26.8
28155,Webster County ,MS,9689,420.94,23.02,752,5,46.2,31.25
28157,Wilkinson County ,MS,8630,678.11,12.73,654,2,62.0,31.7
28159,Winston County ,MS,17955,607.25,29.57,1533,5,45.85,29.55
28161,Yalobusha County ,MS,12108,467.13,25.92,1233,3,62.75,30.55
28163,Yazoo County ,MS,29690,922.95,32.17,3000,3,46.45,26.2
29001,Adair County ,MO,25343,567.32,44.67,1262,11,43.35,39.05
29003,Andrew County ,MO,17712,432.7,40.93,1212,5,35.9,43.2
29005,Atchison County ,MO,5143,547.3,9.4,272,1,53.8,36.75
29007,Audrain County ,MO,25388,692.24,36.68,1080,12,36.2,32.9
29009,Barry County ,MO,35789,778.25,45.99,1503,8,42.6,30.65
29011,Barton County ,MO,11754,591.92,19.86,657,4,32.15,31.3
29013,Bates County ,MO,16172,836.69,19.33,965,11,37.35,36.6
29015,Benton County ,MO,19443,704.06,27.62,957,13,46.0,37.8
29017,Bollinger County ,MO,12133,617.91,19.64,374,1,31.55,27.2
29019,Boone County ,MO,180463,685.41,263.29,13851,21,59.0,35.7
29021,Buchanan County ,MO,87364,408.03,214.11,5698,25,36.75,35.2
29023,Butler County ,MO,42478,694.67,61.15,2104,10,32.85,28.2
29025,Caldwell County ,MO,9020,426.39,21.15,254,3,37.7,35.95
29027,Callaway County ,MO,44743,834.58,53.61,2894,5,45.2,35.6
29029,Camden County ,MO,46305,655.92,70.6,2015,14,43.5,38.55
29031,Cape Girardeau County ,MO,78871,578.54,136.33,3848,10,46.65,33.5
29033,Carroll County ,MO,8679,694.62,12.49,553,2,47.65,34.05
29035,Carter County ,MO,5982,507.36,11.79,278,1,31.45,30.1
29037,Cass County ,MO,105780,696.84,151.8,6884,34,49.3,36.35
29039,Cedar County ,MO,14349,474.48,30.24,718,1,31.0,38.95
29041,Chariton County ,MO,7426,751.18,9.89,308,2,36.35,42.2
29043,Christian County ,MO,88595,562.65,157.46,5096,17,44.15,32.7
29045,Clark County ,MO,6797,504.69,13.47,300,0,29.4,37.65
29047,Clay County ,MO,249948,397.3,629.12,7252,41,51.45,41.45
29049,Clinton County ,MO,20387,418.96,48.66,1012,12,45.55,36.6
29051,Cole County ,MO,76745,393.75,194.91,4902,16,50.8,35.85
